,score,label_value,race,sex,model_id
8321,0.0,0.0,BLACK,MALE,5
8322,1.0,0.0,BLACK,MALE,5
8323,0.0,0.0,BLACK HISPANIC,MALE,5
8324,1.0,1.0,BLACK,MALE,5
8325,1.0,0.0,BLACK,MALE,5
8326,1.0,1.0,BLACK,MALE,5
8327,0.0,0.0,BLACK,MALE,5
8328,1.0,0.0,WHITE HISPANIC,FEMALE,5
8329,0.0,0.0,WHITE,MALE,5
8330,1.0,0.0,WHITE,MALE,5
8331,1.0,0.0,WHITE,MALE,5
8332,1.0,0.0,WHITE,MALE,5
8333,0.0,0.0,BLACK,MALE,5
8334,1.0,1.0,BLACK,MALE,5
8335,0.0,1.0,BLACK,FEMALE,5
8336,1.0,0.0,WHITE HISPANIC,MALE,5
8337,0.0,0.0,BLACK,MALE,5
8338,1.0,0.0,BLACK HISPANIC,MALE,5
8339,0.0,0.0,BLACK,MALE,5
8340,1.0,0.0,BLACK,MALE,5
8341,0.0,0.0,BLACK,MALE,5
8342,1.0,0.0,BLACK,MALE,5
8343,0.0,0.0,WHITE HISPANIC,MALE,5
8344,1.0,0.0,BLACK HISPANIC,MALE,5
8345,1.0,0.0,BLACK,MALE,5
8346,1.0,0.0,BLACK,MALE,5
8347,0.0,0.0,BLACK,MALE,5
8348,1.0,0.0,BLACK,MALE,5
8349,0.0,0.0,BLACK,MALE,5
8350,1.0,0.0,BLACK,MALE,5
8351,0.0,0.0,BLACK,MALE,5
8352,1.0,1.0,BLACK,MALE,5
8353,0.0,0.0,BLACK,MALE,5
8354,1.0,0.0,WHITE HISPANIC,MALE,5
8355,1.0,0.0,ASIAN/PAC.ISL,MALE,5
8356,1.0,0.0,WHITE HISPANIC,MALE,5
8357,0.0,0.0,BLACK,MALE,5
8358,1.0,0.0,WHITE HISPANIC,MALE,5
8359,1.0,0.0,BLACK,MALE,5
8360,1.0,0.0,BLACK,MALE,5
8361,0.0,0.0,BLACK,MALE,5
8362,1.0,0.0,BLACK,MALE,5
8363,0.0,0.0,BLACK,FEMALE,5
8364,1.0,0.0,BLACK,MALE,5
8365,0.0,0.0,BLACK HISPANIC,MALE,5
8366,1.0,0.0,BLACK,MALE,5
8367,0.0,0.0,WHITE HISPANIC,MALE,5
8368,1.0,0.0,WHITE HISPANIC,MALE,5
8369,0.0,0.0,BLACK,MALE,5
8370,1.0,1.0,BLACK,FEMALE,5
8371,0.0,0.0,BLACK HISPANIC,FEMALE,5
8372,1.0,0.0,BLACK,MALE,5
8373,1.0,0.0,BLACK,MALE,5
8374,1.0,0.0,BLACK,MALE,5
8375,1.0,0.0,BLACK,MALE,5
8376,1.0,0.0,WHITE,MALE,5
8377,0.0,0.0,WHITE HISPANIC,MALE,5
8378,1.0,0.0,BLACK,MALE,5
8379,0.0,0.0,BLACK,MALE,5
8380,1.0,0.0,ASIAN/PAC.ISL,MALE,5
8381,0.0,0.0,BLACK,MALE,5
8382,1.0,0.0,WHITE HISPANIC,MALE,5
8383,0.0,0.0,BLACK,MALE,5
8384,1.0,0.0,BLACK,MALE,5
8385,1.0,0.0,BLACK,FEMALE,5
8386,1.0,0.0,WHITE,MALE,5
8387,1.0,0.0,BLACK,MALE,5
8388,1.0,1.0,BLACK,MALE,5
8389,0.0,0.0,BLACK,MALE,5
8390,1.0,0.0,WHITE HISPANIC,MALE,5
8391,0.0,0.0,WHITE HISPANIC,MALE,5
8392,1.0,0.0,BLACK,FEMALE,5
8393,0.0,0.0,BLACK,FEMALE,5
8394,1.0,0.0,WHITE HISPANIC,MALE,5
8395,0.0,0.0,WHITE HISPANIC,FEMALE,5
8396,1.0,0.0,WHITE,FEMALE,5
8397,0.0,0.0,BLACK,FEMALE,5
8398,1.0,1.0,BLACK,MALE,5
8399,0.0,0.0,WHITE HISPANIC,MALE,5
8400,1.0,0.0,BLACK,MALE,5
8401,1.0,0.0,WHITE HISPANIC,MALE,5
8402,1.0,1.0,BLACK,MALE,5
8403,0.0,0.0,BLACK,MALE,5
8404,1.0,0.0,BLACK,MALE,5
8405,0.0,0.0,BLACK,MALE,5
8406,1.0,1.0,BLACK,MALE,5
8407,0.0,0.0,WHITE HISPANIC,MALE,5
8408,1.0,0.0,BLACK,MALE,5
8409,0.0,1.0,BLACK,MALE,5
8410,1.0,0.0,BLACK,MALE,5
8411,0.0,0.0,BLACK,MALE,5
8412,1.0,0.0,BLACK,MALE,5
8413,0.0,0.0,BLACK,MALE,5
8414,1.0,0.0,BLACK,MALE,5
8415,1.0,0.0,BLACK,MALE,5
8416,1.0,0.0,BLACK,MALE,5
8417,0.0,0.0,WHITE,MALE,5
8418,1.0,0.0,ASIAN/PAC.ISL,MALE,5
8419,0.0,0.0,BLACK,MALE,5
8420,1.0,0.0,BLACK,FEMALE,5
8421,0.0,0.0,BLACK,FEMALE,5
8422,1.0,0.0,BLACK,MALE,5
8423,0.0,0.0,BLACK,MALE,5
8424,1.0,1.0,BLACK,MALE,5
8425,0.0,0.0,BLACK,MALE,5
8426,1.0,0.0,BLACK,FEMALE,5
8427,0.0,0.0,BLACK,FEMALE,5
8428,1.0,0.0,BLACK,MALE,5
8429,1.0,0.0,BLACK,FEMALE,5
8430,1.0,0.0,BLACK,FEMALE,5
8431,0.0,0.0,BLACK,MALE,5
8432,1.0,0.0,BLACK,MALE,5
8433,0.0,0.0,BLACK,MALE,5
8434,1.0,0.0,BLACK,MALE,5
8435,0.0,0.0,BLACK,MALE,5
8436,1.0,0.0,WHITE HISPANIC,MALE,5
8437,0.0,0.0,BLACK,MALE,5
8438,1.0,0.0,BLACK,MALE,5
8439,0.0,0.0,ASIAN/PAC.ISL,MALE,5
8440,1.0,0.0,WHITE,MALE,5
8441,0.0,0.0,BLACK,MALE,5
8442,1.0,1.0,BLACK,MALE,5
8443,1.0,0.0,BLACK,MALE,5
8444,1.0,0.0,BLACK,MALE,5
8445,1.0,0.0,BLACK,MALE,5
8446,1.0,0.0,BLACK,MALE,5
8447,0.0,0.0,BLACK,MALE,5
8448,1.0,0.0,BLACK,MALE,5
8449,0.0,0.0,BLACK,MALE,5
8450,1.0,0.0,BLACK,MALE,5
8451,0.0,0.0,BLACK,MALE,5
8452,1.0,1.0,BLACK,MALE,5
8453,0.0,0.0,BLACK,MALE,5
8454,1.0,0.0,BLACK,FEMALE,5
8455,0.0,0.0,WHITE HISPANIC,MALE,5
8456,1.0,0.0,BLACK,MALE,5
8457,1.0,0.0,BLACK,MALE,5
8458,1.0,0.0,BLACK,MALE,5
8459,0.0,0.0,BLACK,MALE,5
8460,1.0,1.0,BLACK,MALE,5
8461,0.0,0.0,BLACK,MALE,5
8462,1.0,0.0,BLACK,MALE,5
8463,0.0,0.0,BLACK,MALE,5
8464,1.0,0.0,BLACK,MALE,5
8465,0.0,0.0,BLACK,MALE,5
8466,1.0,0.0,BLACK,MALE,5
8467,0.0,0.0,BLACK HISPANIC,MALE,5
8468,1.0,0.0,BLACK,MALE,5
8469,0.0,0.0,WHITE,FEMALE,5
8470,1.0,0.0,BLACK,MALE,5
8471,1.0,0.0,BLACK,FEMALE,5
8472,1.0,0.0,BLACK,MALE,5
8473,0.0,1.0,BLACK,MALE,5
8474,1.0,1.0,BLACK HISPANIC,MALE,5
8475,1.0,1.0,BLACK,MALE,5
8476,1.0,0.0,BLACK,MALE,5
8477,0.0,0.0,BLACK,MALE,5
8478,1.0,1.0,BLACK,MALE,5
8479,0.0,0.0,BLACK,MALE,5
8480,1.0,0.0,BLACK,MALE,5
8481,0.0,0.0,BLACK,MALE,5
8482,1.0,0.0,WHITE HISPANIC,MALE,5
8483,0.0,0.0,BLACK,FEMALE,5
8484,1.0,0.0,BLACK,FEMALE,5
8485,1.0,0.0,WHITE HISPANIC,MALE,5
8486,1.0,0.0,WHITE HISPANIC,MALE,5
8487,0.0,0.0,BLACK HISPANIC,MALE,5
8488,1.0,0.0,BLACK,MALE,5
8489,0.0,1.0,BLACK,FEMALE,5
8490,1.0,0.0,BLACK,MALE,5
8491,0.0,0.0,WHITE HISPANIC,MALE,5
8492,1.0,0.0,WHITE HISPANIC,MALE,5
8493,0.0,0.0,BLACK,MALE,5
8494,1.0,0.0,BLACK,MALE,5
8495,0.0,0.0,WHITE,MALE,5
8496,1.0,1.0,WHITE,MALE,5
8497,0.0,1.0,BLACK,FEMALE,5
8498,1.0,0.0,BLACK,MALE,5
8499,1.0,0.0,BLACK,FEMALE,5
8500,1.0,0.0,BLACK,MALE,5
8501,0.0,0.0,BLACK,MALE,5
8502,1.0,0.0,BLACK,MALE,5
8503,0.0,0.0,BLACK,MALE,5
8504,1.0,0.0,BLACK,FEMALE,5
8505,1.0,0.0,BLACK,MALE,5
8506,1.0,0.0,BLACK,MALE,5
8507,0.0,0.0,BLACK,MALE,5
8508,1.0,0.0,BLACK,MALE,5
8509,1.0,0.0,BLACK,MALE,5
8510,1.0,0.0,BLACK,MALE,5
8511,0.0,0.0,BLACK,MALE,5
8512,1.0,0.0,BLACK,MALE,5
8513,1.0,0.0,BLACK,MALE,5
8514,1.0,1.0,BLACK,MALE,5
8515,0.0,0.0,BLACK,MALE,5
8516,1.0,0.0,BLACK,MALE,5
8517,0.0,0.0,WHITE HISPANIC,MALE,5
8518,1.0,1.0,BLACK,MALE,5
8519,0.0,1.0,WHITE HISPANIC,MALE,5
8520,1.0,0.0,BLACK,MALE,5
8521,0.0,0.0,BLACK,MALE,5
8522,1.0,0.0,BLACK,MALE,5
8523,0.0,0.0,BLACK,MALE,5
8524,1.0,0.0,BLACK,MALE,5
8525,0.0,0.0,BLACK HISPANIC,MALE,5
8526,1.0,1.0,BLACK,MALE,5
8527,1.0,0.0,BLACK HISPANIC,FEMALE,5
8528,1.0,0.0,WHITE HISPANIC,MALE,5
8529,0.0,0.0,WHITE HISPANIC,MALE,5
8530,1.0,1.0,BLACK,MALE,5
8531,0.0,0.0,BLACK,MALE,5
8532,1.0,1.0,BLACK,MALE,5
8533,0.0,0.0,BLACK HISPANIC,MALE,5
8534,1.0,0.0,ASIAN/PAC.ISL,MALE,5
8535,1.0,0.0,ASIAN/PAC.ISL,MALE,5
8536,1.0,0.0,BLACK,MALE,5
8537,0.0,0.0,WHITE HISPANIC,MALE,5
8538,1.0,0.0,BLACK,MALE,5
8539,0.0,0.0,BLACK,MALE,5
8540,1.0,0.0,BLACK HISPANIC,MALE,5
8541,1.0,0.0,BLACK,MALE,5
8542,1.0,1.0,BLACK,FEMALE,5
8543,0.0,0.0,BLACK,MALE,5
8544,1.0,0.0,WHITE HISPANIC,MALE,5
8545,0.0,0.0,BLACK,MALE,5
8546,1.0,0.0,BLACK,MALE,5
8547,0.0,0.0,WHITE HISPANIC,MALE,5
8548,1.0,0.0,BLACK HISPANIC,MALE,5
8549,0.0,0.0,WHITE HISPANIC,MALE,5
8550,1.0,1.0,WHITE HISPANIC,MALE,5
8551,0.0,0.0,BLACK,MALE,5
8552,1.0,0.0,BLACK,MALE,5
8553,0.0,0.0,WHITE HISPANIC,MALE,5
8554,1.0,0.0,BLACK,MALE,5
8555,1.0,0.0,BLACK,MALE,5
8556,1.0,0.0,BLACK,MALE,5
8557,0.0,0.0,BLACK,MALE,5
8558,1.0,0.0,BLACK,MALE,5
8559,0.0,0.0,BLACK,MALE,5
8560,1.0,0.0,WHITE,MALE,5
8561,0.0,0.0,WHITE HISPANIC,MALE,5
8562,1.0,0.0,WHITE HISPANIC,MALE,5
8563,0.0,0.0,BLACK,MALE,5
8564,1.0,0.0,WHITE HISPANIC,MALE,5
8565,1.0,0.0,BLACK HISPANIC,MALE,5
8566,1.0,0.0,WHITE HISPANIC,MALE,5
8567,0.0,0.0,WHITE,MALE,5
8568,1.0,1.0,WHITE,MALE,5
8569,1.0,0.0,BLACK HISPANIC,MALE,5
8570,1.0,0.0,WHITE HISPANIC,MALE,5
8571,0.0,0.0,WHITE HISPANIC,MALE,5
8572,1.0,0.0,WHITE,MALE,5
8573,0.0,0.0,BLACK,MALE,5
8574,1.0,0.0,WHITE HISPANIC,MALE,5
8575,0.0,0.0,BLACK,MALE,5
8576,1.0,0.0,BLACK,MALE,5
8577,0.0,0.0,WHITE HISPANIC,MALE,5
8578,1.0,0.0,BLACK,MALE,5
8579,0.0,0.0,BLACK,MALE,5
8580,1.0,0.0,BLACK,MALE,5
8581,0.0,0.0,BLACK,MALE,5
8582,1.0,0.0,BLACK,MALE,5
8583,1.0,0.0,BLACK,MALE,5
8584,1.0,0.0,BLACK,MALE,5
8585,0.0,0.0,BLACK,MALE,5
8586,1.0,1.0,BLACK,MALE,5
8587,0.0,0.0,BLACK,MALE,5
8588,1.0,0.0,WHITE HISPANIC,MALE,5
8589,0.0,0.0,BLACK,MALE,5
8590,1.0,0.0,WHITE HISPANIC,MALE,5
8591,0.0,0.0,WHITE HISPANIC,FEMALE,5
8592,1.0,0.0,BLACK HISPANIC,MALE,5
8593,0.0,0.0,BLACK,MALE,5
8594,1.0,0.0,BLACK,FEMALE,5
8595,1.0,0.0,BLACK,MALE,5
8596,1.0,0.0,WHITE HISPANIC,MALE,5
8597,1.0,0.0,WHITE HISPANIC,MALE,5
8598,1.0,0.0,WHITE HISPANIC,MALE,5
8599,0.0,0.0,BLACK,MALE,5
8600,1.0,0.0,BLACK,MALE,5
8601,0.0,0.0,BLACK HISPANIC,MALE,5
8602,1.0,0.0,BLACK,MALE,5
8603,0.0,0.0,WHITE HISPANIC,MALE,5
8604,1.0,1.0,WHITE HISPANIC,MALE,5
8605,0.0,0.0,WHITE HISPANIC,MALE,5
8606,1.0,0.0,WHITE HISPANIC,MALE,5
8607,0.0,0.0,WHITE HISPANIC,MALE,5
8608,1.0,0.0,WHITE,FEMALE,5
8609,0.0,0.0,BLACK,MALE,5
8610,1.0,0.0,WHITE HISPANIC,MALE,5
8611,1.0,0.0,WHITE HISPANIC,MALE,5
8612,1.0,0.0,BLACK HISPANIC,MALE,5
8613,0.0,0.0,BLACK,MALE,5
8614,1.0,0.0,WHITE HISPANIC,MALE,5
8615,0.0,0.0,WHITE,MALE,5
8616,1.0,0.0,BLACK,MALE,5
8617,0.0,0.0,BLACK,MALE,5
8618,1.0,0.0,WHITE HISPANIC,MALE,5
8619,0.0,0.0,WHITE HISPANIC,MALE,5
8620,1.0,1.0,WHITE HISPANIC,MALE,5
8621,0.0,0.0,WHITE HISPANIC,MALE,5
8622,1.0,1.0,BLACK,MALE,5
8623,0.0,0.0,WHITE HISPANIC,FEMALE,5
8624,1.0,0.0,WHITE HISPANIC,FEMALE,5
8625,1.0,0.0,BLACK HISPANIC,MALE,5
8626,1.0,0.0,WHITE HISPANIC,MALE,5
8627,0.0,0.0,BLACK,MALE,5
8628,1.0,0.0,BLACK HISPANIC,MALE,5
8629,0.0,0.0,WHITE HISPANIC,MALE,5
8630,1.0,0.0,BLACK HISPANIC,MALE,5
8631,0.0,0.0,BLACK HISPANIC,MALE,5
8632,1.0,0.0,BLACK,MALE,5
8633,0.0,0.0,BLACK,MALE,5
8634,1.0,0.0,BLACK HISPANIC,MALE,5
8635,0.0,0.0,BLACK,MALE,5
8636,1.0,0.0,BLACK HISPANIC,MALE,5
8637,0.0,0.0,WHITE,MALE,5
8638,1.0,0.0,WHITE HISPANIC,MALE,5
8639,1.0,0.0,WHITE HISPANIC,MALE,5
8640,1.0,1.0,WHITE HISPANIC,MALE,5
8641,0.0,0.0,BLACK HISPANIC,MALE,5
8642,1.0,0.0,BLACK,MALE,5
8643,1.0,1.0,BLACK,MALE,5
8644,1.0,0.0,BLACK,MALE,5
8645,0.0,0.0,BLACK,MALE,5
8646,1.0,0.0,BLACK,MALE,5
8647,0.0,0.0,WHITE HISPANIC,MALE,5
8648,1.0,0.0,BLACK,MALE,5
8649,0.0,0.0,WHITE HISPANIC,MALE,5
8650,1.0,0.0,BLACK,MALE,5
8651,0.0,0.0,BLACK,MALE,5
8652,1.0,0.0,WHITE,MALE,5
8653,1.0,0.0,WHITE HISPANIC,MALE,5
8654,1.0,1.0,BLACK,MALE,5
8655,1.0,0.0,BLACK,MALE,5
8656,1.0,0.0,BLACK HISPANIC,MALE,5
8657,0.0,1.0,BLACK,MALE,5
8658,1.0,1.0,BLACK,MALE,5
8659,0.0,0.0,WHITE,MALE,5
8660,1.0,0.0,WHITE HISPANIC,MALE,5
8661,0.0,0.0,BLACK,MALE,5
8662,1.0,0.0,BLACK,MALE,5
8663,0.0,0.0,BLACK,MALE,5
8664,1.0,1.0,BLACK,MALE,5
8665,0.0,0.0,BLACK,MALE,5
8666,1.0,0.0,WHITE HISPANIC,MALE,5
8667,1.0,0.0,BLACK HISPANIC,MALE,5
8668,1.0,0.0,BLACK,MALE,5
8669,0.0,0.0,WHITE,MALE,5
8670,1.0,0.0,BLACK,MALE,5
8671,0.0,0.0,BLACK,MALE,5
8672,1.0,0.0,BLACK,MALE,5
8673,0.0,0.0,BLACK,MALE,5
8674,1.0,0.0,BLACK HISPANIC,MALE,5
8675,0.0,0.0,WHITE HISPANIC,MALE,5
8676,1.0,1.0,WHITE,FEMALE,5
8677,0.0,0.0,BLACK,MALE,5
8678,1.0,0.0,BLACK,MALE,5
8679,0.0,0.0,WHITE,MALE,5
8680,1.0,0.0,BLACK,MALE,5
8681,1.0,0.0,WHITE,MALE,5
8682,1.0,0.0,BLACK,MALE,5
8683,0.0,0.0,BLACK,MALE,5
8684,1.0,0.0,BLACK,MALE,5
8685,1.0,0.0,WHITE HISPANIC,MALE,5
8686,1.0,0.0,WHITE HISPANIC,MALE,5
8687,0.0,1.0,BLACK,MALE,5
8688,1.0,0.0,BLACK,MALE,5
8689,0.0,0.0,ASIAN/PAC.ISL,MALE,5
8690,1.0,0.0,BLACK,MALE,5
8691,0.0,0.0,WHITE HISPANIC,MALE,5
8692,1.0,0.0,BLACK,MALE,5
8693,0.0,0.0,WHITE HISPANIC,FEMALE,5
8694,1.0,1.0,WHITE HISPANIC,MALE,5
8695,1.0,0.0,WHITE,MALE,5
8696,1.0,0.0,BLACK,MALE,5
8697,0.0,0.0,BLACK,MALE,5
8698,1.0,0.0,BLACK,MALE,5
8699,0.0,0.0,BLACK,MALE,5
8700,1.0,0.0,BLACK,MALE,5
8701,0.0,0.0,WHITE HISPANIC,MALE,5
8702,1.0,0.0,WHITE HISPANIC,MALE,5
8703,0.0,0.0,BLACK,MALE,5
8704,1.0,0.0,WHITE,MALE,5
8705,0.0,0.0,WHITE,MALE,5
8706,1.0,0.0,BLACK,MALE,5
8707,0.0,0.0,WHITE HISPANIC,MALE,5
8708,1.0,0.0,BLACK,MALE,5
8709,1.0,0.0,BLACK,MALE,5
8710,1.0,0.0,BLACK,MALE,5
8711,0.0,0.0,BLACK,MALE,5
8712,1.0,1.0,BLACK,MALE,5
8713,0.0,0.0,WHITE,MALE,5
8714,1.0,0.0,BLACK,MALE,5
8715,1.0,0.0,BLACK,MALE,5
8716,1.0,0.0,WHITE,MALE,5
8717,0.0,0.0,WHITE,MALE,5
8718,1.0,0.0,WHITE,MALE,5
8719,0.0,0.0,WHITE,MALE,5
8720,1.0,0.0,WHITE,MALE,5
8721,0.0,0.0,BLACK,MALE,5
8722,1.0,0.0,BLACK,MALE,5
8723,1.0,0.0,WHITE HISPANIC,MALE,5
8724,1.0,0.0,WHITE HISPANIC,MALE,5
8725,0.0,0.0,BLACK,FEMALE,5
8726,1.0,0.0,WHITE,MALE,5
8727,0.0,0.0,BLACK,MALE,5
8728,1.0,0.0,WHITE HISPANIC,MALE,5
8729,0.0,0.0,WHITE,MALE,5
8730,1.0,1.0,WHITE HISPANIC,MALE,5
8731,0.0,0.0,BLACK,MALE,5
8732,1.0,0.0,WHITE,MALE,5
8733,0.0,0.0,BLACK HISPANIC,MALE,5
8734,1.0,0.0,WHITE,MALE,5
8735,0.0,0.0,BLACK,MALE,5
8736,1.0,0.0,WHITE,MALE,5
8737,1.0,0.0,BLACK,MALE,5
8738,1.0,0.0,WHITE HISPANIC,MALE,5
8739,0.0,0.0,WHITE HISPANIC,MALE,5
8740,1.0,0.0,WHITE HISPANIC,MALE,5
8741,0.0,0.0,WHITE,FEMALE,5
8742,1.0,0.0,WHITE,MALE,5
8743,0.0,0.0,BLACK HISPANIC,MALE,5
8744,1.0,0.0,BLACK,MALE,5
8745,1.0,1.0,BLACK HISPANIC,MALE,5
8746,1.0,0.0,WHITE,MALE,5
8747,0.0,0.0,WHITE HISPANIC,MALE,5
8748,1.0,1.0,BLACK,FEMALE,5
8749,0.0,0.0,BLACK,MALE,5
8750,1.0,0.0,WHITE,MALE,5
8751,1.0,1.0,WHITE,MALE,5
8752,1.0,0.0,BLACK,MALE,5
8753,0.0,0.0,WHITE,MALE,5
8754,1.0,0.0,WHITE,MALE,5
8755,0.0,0.0,BLACK,MALE,5
8756,1.0,0.0,BLACK,MALE,5
8757,0.0,0.0,BLACK,MALE,5
8758,1.0,0.0,WHITE,FEMALE,5
8759,0.0,0.0,BLACK,MALE,5
8760,1.0,0.0,BLACK,MALE,5
8761,0.0,0.0,WHITE HISPANIC,MALE,5
8762,1.0,0.0,BLACK,FEMALE,5
8763,0.0,0.0,BLACK,MALE,5
8764,1.0,0.0,WHITE HISPANIC,MALE,5
8765,1.0,0.0,WHITE HISPANIC,MALE,5
8766,1.0,1.0,WHITE HISPANIC,MALE,5
8767,0.0,0.0,WHITE HISPANIC,MALE,5
8768,1.0,0.0,BLACK,MALE,5
8769,0.0,0.0,BLACK,MALE,5
8770,1.0,0.0,BLACK,MALE,5
8771,0.0,0.0,BLACK,MALE,5
8772,1.0,0.0,BLACK,MALE,5
8773,0.0,1.0,WHITE,MALE,5
8774,1.0,0.0,BLACK,MALE,5
8775,1.0,0.0,BLACK,MALE,5
8776,1.0,0.0,WHITE,MALE,5
8777,1.0,1.0,BLACK,MALE,5
8778,1.0,0.0,BLACK,MALE,5
8779,1.0,1.0,BLACK,MALE,5
8780,1.0,0.0,BLACK,MALE,5
8781,0.0,0.0,BLACK,MALE,5
8782,1.0,0.0,BLACK,MALE,5
8783,0.0,0.0,BLACK,MALE,5
8784,1.0,1.0,BLACK,MALE,5
8785,0.0,0.0,BLACK,MALE,5
8786,1.0,1.0,WHITE HISPANIC,MALE,5
8787,0.0,1.0,WHITE HISPANIC,MALE,5
8788,1.0,0.0,BLACK,MALE,5
8789,0.0,0.0,WHITE HISPANIC,MALE,5
8790,1.0,0.0,BLACK,MALE,5
8791,0.0,0.0,WHITE,FEMALE,5
8792,1.0,0.0,BLACK,FEMALE,5
8793,1.0,0.0,BLACK,MALE,5
8794,1.0,0.0,BLACK,MALE,5
8795,0.0,0.0,BLACK,MALE,5
8796,1.0,0.0,BLACK,MALE,5
8797,0.0,1.0,ASIAN/PAC.ISL,MALE,5
8798,1.0,0.0,BLACK,MALE,5
8799,0.0,0.0,BLACK,MALE,5
8800,1.0,0.0,BLACK,FEMALE,5
8801,0.0,0.0,BLACK,FEMALE,5
8802,1.0,1.0,BLACK,FEMALE,5
8803,0.0,0.0,WHITE,MALE,5
8804,1.0,0.0,WHITE,MALE,5
8805,1.0,0.0,BLACK,FEMALE,5
8806,1.0,0.0,BLACK,MALE,5
8807,1.0,0.0,BLACK,MALE,5
8808,1.0,0.0,BLACK,MALE,5
8809,0.0,0.0,BLACK,MALE,5
8810,1.0,0.0,BLACK HISPANIC,FEMALE,5
8811,0.0,0.0,BLACK,MALE,5
8812,1.0,0.0,WHITE,MALE,5
8813,0.0,0.0,BLACK,MALE,5
8814,1.0,0.0,BLACK,MALE,5
8815,0.0,0.0,BLACK,MALE,5
8816,1.0,0.0,BLACK,MALE,5
8817,0.0,0.0,BLACK,MALE,5
8818,1.0,0.0,BLACK,MALE,5
8819,0.0,0.0,BLACK,MALE,5
8820,1.0,1.0,BLACK,MALE,5
8821,1.0,0.0,BLACK,MALE,5
8822,1.0,1.0,WHITE,MALE,5
8823,0.0,0.0,BLACK,MALE,5
8824,1.0,0.0,BLACK,MALE,5
8825,0.0,0.0,BLACK,MALE,5
8826,1.0,0.0,BLACK,MALE,5
8827,0.0,0.0,BLACK,MALE,5
8828,1.0,0.0,BLACK,MALE,5
8829,0.0,0.0,BLACK,MALE,5
8830,1.0,0.0,BLACK,MALE,5
8831,0.0,0.0,BLACK,MALE,5
8832,1.0,0.0,BLACK,MALE,5
8833,0.0,0.0,BLACK HISPANIC,MALE,5
8834,1.0,0.0,BLACK HISPANIC,MALE,5
8835,1.0,0.0,BLACK HISPANIC,MALE,5
8836,1.0,0.0,BLACK,MALE,5
8837,0.0,0.0,WHITE,MALE,5
8838,1.0,1.0,WHITE,FEMALE,5
8839,0.0,0.0,BLACK,MALE,5
8840,1.0,0.0,BLACK,MALE,5
8841,0.0,0.0,BLACK,MALE,5
8842,1.0,0.0,BLACK,FEMALE,5
8843,0.0,0.0,BLACK,MALE,5
8844,1.0,1.0,BLACK,MALE,5
8845,0.0,0.0,BLACK,MALE,5
8846,1.0,1.0,WHITE,MALE,5
8847,0.0,0.0,WHITE,MALE,5
8848,1.0,0.0,WHITE,MALE,5
8849,1.0,0.0,BLACK,FEMALE,5
8850,1.0,1.0,BLACK,MALE,5
8851,0.0,0.0,BLACK,MALE,5
8852,1.0,0.0,BLACK,MALE,5
8853,0.0,0.0,WHITE,MALE,5
8854,1.0,0.0,BLACK,MALE,5
8855,0.0,0.0,BLACK,MALE,5
8856,1.0,1.0,BLACK,MALE,5
8857,0.0,0.0,BLACK,MALE,5
8858,1.0,0.0,BLACK,MALE,5
8859,0.0,0.0,BLACK,MALE,5
8860,1.0,0.0,BLACK,MALE,5
8861,0.0,0.0,BLACK,MALE,5
8862,1.0,0.0,BLACK,MALE,5
8863,1.0,0.0,BLACK,MALE,5
8864,1.0,0.0,BLACK,MALE,5
8865,1.0,0.0,BLACK,MALE,5
8866,1.0,0.0,BLACK,MALE,5
8867,0.0,0.0,BLACK,MALE,5
8868,1.0,0.0,BLACK,MALE,5
8869,0.0,1.0,BLACK,MALE,5
8870,1.0,0.0,BLACK,MALE,5
8871,0.0,0.0,BLACK,MALE,5
8872,1.0,0.0,BLACK,MALE,5
8873,0.0,0.0,BLACK,MALE,5
8874,1.0,1.0,BLACK,MALE,5
8875,0.0,0.0,BLACK,MALE,5
8876,1.0,0.0,BLACK,MALE,5
8877,1.0,0.0,BLACK,MALE,5
8878,1.0,0.0,BLACK,FEMALE,5
8879,0.0,0.0,WHITE HISPANIC,MALE,5
8880,1.0,0.0,WHITE HISPANIC,MALE,5
8881,0.0,0.0,BLACK,FEMALE,5
8882,1.0,0.0,BLACK,MALE,5
8883,0.0,0.0,BLACK,MALE,5
8884,1.0,0.0,BLACK,FEMALE,5
8885,0.0,0.0,BLACK,MALE,5
8886,1.0,0.0,BLACK,MALE,5
8887,0.0,0.0,BLACK,MALE,5
8888,1.0,0.0,BLACK HISPANIC,MALE,5
8889,0.0,1.0,BLACK,MALE,5
8890,1.0,0.0,BLACK,MALE,5
8891,1.0,0.0,BLACK,MALE,5
8892,1.0,1.0,BLACK,MALE,5
8893,0.0,0.0,BLACK,MALE,5
8894,1.0,0.0,WHITE HISPANIC,MALE,5
8895,1.0,0.0,BLACK,MALE,5
8896,1.0,0.0,BLACK,MALE,5
8897,0.0,0.0,BLACK,MALE,5
8898,1.0,0.0,BLACK,MALE,5
8899,0.0,0.0,BLACK,MALE,5
8900,1.0,0.0,WHITE HISPANIC,MALE,5
8901,0.0,0.0,BLACK,MALE,5
8902,1.0,0.0,BLACK,MALE,5
8903,0.0,0.0,BLACK,MALE,5
8904,1.0,0.0,BLACK,MALE,5
8905,1.0,0.0,BLACK,MALE,5
8906,1.0,0.0,BLACK,MALE,5
8907,0.0,0.0,BLACK,MALE,5
8908,1.0,0.0,BLACK,MALE,5
8909,0.0,0.0,BLACK,MALE,5
8910,1.0,1.0,BLACK,MALE,5
