entity_id,score,label_value,race,sex,age_cat
8311,1.0,0,Caucasian,Female,Less than 25
8312,1.0,0,African-American,Male,25 - 45
8313,0.0,1,Other,Male,Greater than 45
8314,1.0,0,African-American,Male,25 - 45
8315,1.0,1,African-American,Male,Less than 25
8316,0.0,1,Hispanic,Male,25 - 45
8317,1.0,0,Hispanic,Male,25 - 45
8318,0.0,0,African-American,Male,Greater than 45
8319,1.0,1,Hispanic,Male,Less than 25
8320,0.0,1,Other,Male,25 - 45
8321,1.0,1,African-American,Female,Greater than 45
8322,1.0,1,African-American,Female,25 - 45
8325,1.0,1,African-American,Male,Less than 25
8326,1.0,1,Caucasian,Male,25 - 45
8328,1.0,1,Caucasian,Male,25 - 45
8340,0.0,0,Caucasian,Male,Greater than 45
8341,1.0,0,Caucasian,Male,Greater than 45
8343,1.0,1,Hispanic,Male,25 - 45
8344,1.0,1,African-American,Male,25 - 45
8347,0.0,0,Caucasian,Male,Greater than 45
8348,0.0,0,Caucasian,Male,Greater than 45
8349,0.0,0,African-American,Male,25 - 45
8350,1.0,1,African-American,Male,Less than 25
8353,0.0,1,African-American,Female,25 - 45
8354,1.0,1,Caucasian,Male,25 - 45
8355,0.0,0,African-American,Male,25 - 45
8356,0.0,1,Caucasian,Female,25 - 45
8357,0.0,1,African-American,Male,Less than 25
8358,1.0,0,African-American,Female,Less than 25
8359,1.0,1,Caucasian,Male,Greater than 45
8360,1.0,1,African-American,Male,25 - 45
8361,1.0,0,African-American,Male,25 - 45
8362,1.0,1,Caucasian,Male,25 - 45
8364,0.0,0,Other,Male,Greater than 45
8365,0.0,0,African-American,Male,Less than 25
8367,1.0,1,African-American,Male,25 - 45
8369,0.0,0,Caucasian,Male,Greater than 45
8373,0.0,0,Caucasian,Male,Greater than 45
8375,1.0,1,African-American,Male,Greater than 45
8378,1.0,1,Caucasian,Male,Greater than 45
8379,0.0,0,Asian,Male,Greater than 45
8380,1.0,1,Caucasian,Female,25 - 45
8381,0.0,0,African-American,Male,25 - 45
8382,0.0,1,Other,Male,25 - 45
8384,0.0,0,African-American,Female,25 - 45
8385,1.0,1,Hispanic,Male,25 - 45
8386,1.0,0,African-American,Male,Less than 25
8389,1.0,0,Caucasian,Male,25 - 45
8390,0.0,0,Caucasian,Male,25 - 45
8392,1.0,1,Hispanic,Male,Less than 25
8394,0.0,1,African-American,Male,Less than 25
8396,1.0,1,African-American,Male,25 - 45
8399,1.0,1,African-American,Male,25 - 45
8400,0.0,1,Hispanic,Male,Greater than 45
8401,1.0,1,Caucasian,Male,25 - 45
8403,0.0,1,African-American,Male,Less than 25
8404,0.0,0,Caucasian,Male,Greater than 45
8405,0.0,0,African-American,Male,25 - 45
8406,1.0,1,Caucasian,Male,25 - 45
8407,0.0,1,Caucasian,Male,25 - 45
8408,0.0,0,Caucasian,Male,25 - 45
8409,1.0,1,Hispanic,Male,Less than 25
8410,1.0,1,African-American,Male,25 - 45
8411,1.0,0,African-American,Male,25 - 45
8413,1.0,1,African-American,Male,25 - 45
8415,1.0,0,Caucasian,Male,25 - 45
8416,0.0,0,African-American,Female,Less than 25
8418,1.0,0,Caucasian,Male,25 - 45
8419,0.0,0,African-American,Male,25 - 45
8421,1.0,0,African-American,Female,Less than 25
8422,1.0,1,Caucasian,Female,25 - 45
8423,0.0,0,African-American,Male,25 - 45
8424,1.0,1,Caucasian,Female,25 - 45
8425,1.0,1,African-American,Male,Greater than 45
8426,0.0,0,Caucasian,Male,Greater than 45
8427,0.0,1,Hispanic,Male,Greater than 45
8428,1.0,1,Caucasian,Female,25 - 45
8429,1.0,0,Hispanic,Male,Greater than 45
8432,1.0,1,African-American,Male,25 - 45
8434,1.0,1,African-American,Male,25 - 45
8435,0.0,0,African-American,Male,Less than 25
8436,1.0,1,Other,Male,Less than 25
8437,0.0,0,African-American,Male,25 - 45
8438,1.0,1,Caucasian,Female,25 - 45
8439,0.0,0,Hispanic,Male,25 - 45
8440,0.0,0,Caucasian,Male,25 - 45
8445,1.0,0,Hispanic,Male,Less than 25
8446,1.0,1,Asian,Male,Less than 25
8447,1.0,1,Other,Male,25 - 45
8448,0.0,0,African-American,Male,25 - 45
8449,0.0,1,Caucasian,Male,25 - 45
8450,0.0,1,Caucasian,Male,25 - 45
8452,0.0,0,Caucasian,Male,25 - 45
8453,0.0,1,Hispanic,Male,Less than 25
8456,0.0,0,African-American,Male,25 - 45
8457,0.0,0,African-American,Male,25 - 45
8458,0.0,0,Caucasian,Male,Greater than 45
8461,0.0,1,Hispanic,Male,Less than 25
8462,1.0,0,Caucasian,Male,25 - 45
8463,1.0,0,African-American,Male,Less than 25
8465,0.0,0,African-American,Male,Less than 25
8467,1.0,1,African-American,Male,25 - 45
8468,0.0,0,African-American,Male,25 - 45
8469,0.0,1,African-American,Male,25 - 45
8471,0.0,1,African-American,Male,Less than 25
8472,1.0,1,African-American,Male,25 - 45
8473,1.0,1,Caucasian,Female,25 - 45
8475,0.0,0,Caucasian,Female,25 - 45
8476,0.0,0,Caucasian,Male,Greater than 45
8477,0.0,0,African-American,Male,25 - 45
8478,1.0,0,Caucasian,Male,25 - 45
8479,0.0,1,African-American,Male,Greater than 45
8482,1.0,0,African-American,Male,Greater than 45
8483,1.0,0,African-American,Female,25 - 45
8484,0.0,1,Caucasian,Male,Less than 25
8485,0.0,1,Caucasian,Male,Greater than 45
8486,1.0,1,African-American,Female,Greater than 45
8487,1.0,0,Caucasian,Male,25 - 45
8488,1.0,0,African-American,Male,25 - 45
8492,1.0,1,African-American,Male,25 - 45
8494,0.0,0,Caucasian,Female,25 - 45
8496,0.0,1,Caucasian,Male,Less than 25
8500,1.0,1,African-American,Male,Less than 25
8501,1.0,1,African-American,Male,25 - 45
8503,0.0,0,African-American,Male,25 - 45
8504,1.0,1,Caucasian,Male,25 - 45
8505,1.0,1,African-American,Male,Less than 25
8507,0.0,0,Other,Female,Less than 25
8508,0.0,0,African-American,Male,25 - 45
8511,0.0,0,Caucasian,Male,Less than 25
8512,1.0,1,African-American,Male,25 - 45
8514,0.0,1,Caucasian,Female,Greater than 45
8515,0.0,0,African-American,Female,25 - 45
8517,0.0,1,African-American,Male,Less than 25
8518,1.0,1,African-American,Male,Less than 25
8520,1.0,1,African-American,Male,25 - 45
8522,1.0,1,Hispanic,Male,25 - 45
8523,0.0,0,Hispanic,Female,Less than 25
8524,1.0,0,African-American,Male,25 - 45
8526,1.0,0,African-American,Female,25 - 45
8527,0.0,1,Caucasian,Female,Greater than 45
8528,0.0,0,African-American,Male,25 - 45
8530,0.0,0,Hispanic,Male,Greater than 45
8532,0.0,0,African-American,Male,25 - 45
8533,1.0,0,African-American,Male,25 - 45
8534,1.0,1,Caucasian,Female,25 - 45
8535,0.0,1,African-American,Male,Greater than 45
8539,1.0,0,African-American,Male,Less than 25
8543,1.0,1,African-American,Male,Less than 25
8544,0.0,1,Caucasian,Male,25 - 45
8546,1.0,0,Caucasian,Male,Less than 25
8548,1.0,1,African-American,Male,25 - 45
8550,0.0,0,Hispanic,Male,Greater than 45
8551,0.0,0,Caucasian,Female,Greater than 45
8552,1.0,1,African-American,Male,25 - 45
8554,0.0,1,African-American,Male,25 - 45
8558,0.0,1,African-American,Male,Greater than 45
8559,1.0,1,African-American,Male,25 - 45
8560,0.0,0,Caucasian,Male,Greater than 45
8563,0.0,0,Hispanic,Male,25 - 45
8565,1.0,1,African-American,Male,25 - 45
8568,1.0,1,African-American,Male,Less than 25
8569,0.0,1,Caucasian,Male,Greater than 45
8570,1.0,1,Caucasian,Male,Greater than 45
8572,1.0,0,African-American,Male,25 - 45
8574,0.0,0,Caucasian,Female,25 - 45
8575,0.0,0,African-American,Male,25 - 45
8576,0.0,1,African-American,Male,Less than 25
8577,0.0,0,Caucasian,Female,Greater than 45
8578,1.0,1,Caucasian,Male,Less than 25
8579,0.0,0,African-American,Male,Greater than 45
8580,1.0,0,African-American,Male,25 - 45
8583,1.0,1,African-American,Male,25 - 45
8586,0.0,0,African-American,Male,Greater than 45
8589,0.0,0,Caucasian,Male,25 - 45
8590,0.0,0,Hispanic,Female,25 - 45
8593,0.0,1,Other,Male,25 - 45
8594,1.0,1,Caucasian,Male,25 - 45
8595,0.0,0,Caucasian,Male,Greater than 45
8596,0.0,1,African-American,Male,25 - 45
8597,1.0,0,African-American,Male,25 - 45
8598,1.0,1,African-American,Male,Less than 25
8600,0.0,0,Hispanic,Male,25 - 45
8601,1.0,1,African-American,Male,Greater than 45
8602,1.0,1,Caucasian,Male,Less than 25
8604,1.0,0,African-American,Female,Less than 25
8605,0.0,0,African-American,Male,25 - 45
8606,1.0,1,African-American,Male,Less than 25
8608,1.0,0,African-American,Male,25 - 45
8609,1.0,0,African-American,Male,25 - 45
8610,0.0,0,Caucasian,Male,Greater than 45
8611,0.0,1,African-American,Male,25 - 45
8612,1.0,1,African-American,Male,Less than 25
8613,0.0,0,Caucasian,Male,25 - 45
8616,0.0,0,Caucasian,Male,25 - 45
8617,1.0,0,African-American,Male,25 - 45
8618,0.0,0,Hispanic,Female,25 - 45
8619,0.0,0,Caucasian,Male,25 - 45
8621,0.0,0,African-American,Male,25 - 45
8622,1.0,1,African-American,Male,25 - 45
8625,0.0,0,African-American,Male,Less than 25
8626,1.0,1,Caucasian,Male,25 - 45
8627,0.0,0,African-American,Male,25 - 45
8629,0.0,0,Other,Male,25 - 45
8630,1.0,1,African-American,Male,25 - 45
8633,0.0,1,Caucasian,Male,Less than 25
8634,0.0,0,African-American,Male,25 - 45
8635,0.0,0,African-American,Male,Greater than 45
8636,1.0,1,African-American,Male,25 - 45
8638,1.0,1,African-American,Male,25 - 45
8639,1.0,0,African-American,Female,Less than 25
8641,0.0,0,Caucasian,Male,Greater than 45
8642,1.0,0,Caucasian,Male,Greater than 45
8644,0.0,0,African-American,Female,25 - 45
8646,1.0,0,Caucasian,Female,Less than 25
8647,0.0,0,African-American,Female,25 - 45
8649,0.0,1,Caucasian,Male,25 - 45
8650,0.0,0,Hispanic,Male,25 - 45
8651,1.0,1,African-American,Male,25 - 45
8652,0.0,0,African-American,Male,25 - 45
8653,0.0,0,Hispanic,Male,Greater than 45
8655,0.0,1,Caucasian,Male,Greater than 45
8656,1.0,0,African-American,Female,Less than 25
8657,1.0,1,Caucasian,Male,25 - 45
8659,0.0,0,African-American,Male,Greater than 45
8661,0.0,0,Caucasian,Male,Greater than 45
8663,0.0,1,Other,Male,25 - 45
8664,1.0,1,Hispanic,Male,Less than 25
8665,1.0,1,African-American,Male,25 - 45
8667,1.0,1,African-American,Male,25 - 45
8668,0.0,0,Caucasian,Female,25 - 45
8670,1.0,0,Caucasian,Female,25 - 45
8672,1.0,0,African-American,Female,25 - 45
8673,0.0,0,Caucasian,Male,25 - 45
8674,0.0,0,African-American,Male,25 - 45
8675,0.0,0,Caucasian,Male,25 - 45
8676,0.0,0,African-American,Male,25 - 45
8679,0.0,0,African-American,Male,25 - 45
8681,1.0,1,African-American,Male,25 - 45
8682,0.0,0,Asian,Male,25 - 45
8683,0.0,0,Caucasian,Male,25 - 45
8684,0.0,0,African-American,Male,25 - 45
8685,1.0,0,African-American,Male,25 - 45
8686,1.0,0,Caucasian,Female,Less than 25
8688,1.0,0,Caucasian,Female,25 - 45
8691,0.0,0,Caucasian,Male,25 - 45
8694,1.0,0,Caucasian,Male,25 - 45
8695,0.0,0,Caucasian,Male,Greater than 45
8696,0.0,0,Caucasian,Male,25 - 45
8700,1.0,1,African-American,Male,25 - 45
8701,0.0,1,African-American,Male,25 - 45
8702,1.0,1,Caucasian,Male,25 - 45
8703,0.0,0,Caucasian,Female,Greater than 45
8705,1.0,1,African-American,Female,Less than 25
8706,0.0,1,Caucasian,Male,25 - 45
8707,1.0,0,African-American,Male,25 - 45
8708,1.0,0,African-American,Male,25 - 45
8710,0.0,0,African-American,Female,25 - 45
8711,1.0,0,Other,Male,Less than 25
8712,1.0,0,Caucasian,Female,25 - 45
8715,1.0,1,African-American,Female,Less than 25
8716,0.0,0,African-American,Male,25 - 45
8717,0.0,0,African-American,Female,25 - 45
8719,0.0,1,Caucasian,Male,Greater than 45
8723,1.0,0,Hispanic,Male,25 - 45
8724,1.0,1,African-American,Male,25 - 45
8726,0.0,0,Hispanic,Female,25 - 45
8727,0.0,0,Caucasian,Male,25 - 45
8728,1.0,0,Caucasian,Female,Less than 25
8729,0.0,0,Caucasian,Male,25 - 45
8731,0.0,1,Caucasian,Male,25 - 45
8732,1.0,0,African-American,Male,25 - 45
8733,0.0,0,African-American,Male,25 - 45
8735,0.0,0,African-American,Male,25 - 45
8737,1.0,0,African-American,Female,25 - 45
8739,0.0,0,Caucasian,Male,Less than 25
8741,1.0,1,Caucasian,Female,25 - 45
8742,0.0,1,Caucasian,Female,25 - 45
8743,1.0,1,African-American,Male,25 - 45
8744,1.0,1,African-American,Male,Less than 25
8745,0.0,0,Caucasian,Female,25 - 45
8746,0.0,0,Caucasian,Male,25 - 45
8747,1.0,1,Caucasian,Male,25 - 45
8748,0.0,1,Caucasian,Male,Greater than 45
8749,1.0,1,Other,Male,Greater than 45
8750,1.0,0,Hispanic,Male,25 - 45
8752,0.0,0,Caucasian,Male,25 - 45
8754,1.0,0,Caucasian,Male,25 - 45
8755,0.0,1,Hispanic,Male,25 - 45
8756,1.0,1,African-American,Male,Less than 25
8757,0.0,0,Caucasian,Male,Less than 25
8758,0.0,1,Caucasian,Male,Greater than 45
8759,0.0,0,African-American,Female,25 - 45
8760,1.0,1,African-American,Female,25 - 45
8761,0.0,1,Caucasian,Male,25 - 45
8762,0.0,0,Caucasian,Male,25 - 45
8764,1.0,0,African-American,Male,25 - 45
8765,0.0,1,African-American,Male,25 - 45
8768,0.0,0,African-American,Male,Less than 25
8770,0.0,0,Asian,Male,25 - 45
8771,0.0,0,Hispanic,Male,Greater than 45
8773,1.0,1,African-American,Male,25 - 45
8774,0.0,0,Caucasian,Male,25 - 45
8775,1.0,0,African-American,Male,25 - 45
8776,1.0,1,Caucasian,Male,25 - 45
8777,0.0,0,Caucasian,Male,Less than 25
8778,0.0,0,Caucasian,Female,Greater than 45
8781,0.0,1,Caucasian,Male,25 - 45
8783,1.0,1,African-American,Male,Greater than 45
8785,0.0,0,Hispanic,Female,25 - 45
8786,0.0,0,African-American,Male,25 - 45
8787,1.0,1,Caucasian,Female,25 - 45
8789,0.0,0,Caucasian,Male,Less than 25
8790,0.0,0,Asian,Male,Greater than 45
8791,1.0,0,Caucasian,Female,25 - 45
8792,0.0,1,Caucasian,Female,25 - 45
8794,0.0,0,Caucasian,Female,25 - 45
8797,1.0,0,African-American,Male,25 - 45
8798,0.0,0,Hispanic,Male,25 - 45
8799,1.0,1,African-American,Male,Less than 25
8800,0.0,1,Caucasian,Female,25 - 45
8802,1.0,0,African-American,Female,25 - 45
8803,1.0,0,Hispanic,Male,25 - 45
8805,0.0,0,African-American,Female,Greater than 45
8807,1.0,0,Hispanic,Male,Less than 25
8809,1.0,0,Hispanic,Female,Less than 25
8812,0.0,0,Hispanic,Male,25 - 45
8813,0.0,1,African-American,Male,25 - 45
8814,0.0,0,African-American,Female,25 - 45
8816,0.0,0,Caucasian,Male,25 - 45
8818,0.0,0,African-American,Male,25 - 45
8819,0.0,0,Other,Female,25 - 45
8820,1.0,1,African-American,Male,Less than 25
8821,1.0,1,African-American,Male,Less than 25
8823,1.0,1,Hispanic,Male,25 - 45
8826,1.0,0,African-American,Male,Greater than 45
8827,0.0,0,Hispanic,Male,25 - 45
8828,0.0,0,Caucasian,Male,Greater than 45
8830,1.0,1,African-American,Male,Less than 25
8831,0.0,0,Hispanic,Male,Greater than 45
8832,1.0,1,African-American,Male,Less than 25
8834,1.0,1,African-American,Male,25 - 45
8835,0.0,0,African-American,Male,25 - 45
8838,0.0,0,Caucasian,Female,25 - 45
8841,0.0,1,African-American,Male,25 - 45
8842,0.0,0,Caucasian,Male,Greater than 45
8843,1.0,1,African-American,Male,25 - 45
8844,1.0,1,Hispanic,Male,25 - 45
8845,0.0,0,Other,Male,Less than 25
8846,0.0,1,Other,Male,Greater than 45
8847,1.0,1,African-American,Female,25 - 45
8849,1.0,0,African-American,Male,Less than 25
8852,1.0,1,African-American,Female,Less than 25
8854,0.0,0,African-American,Male,25 - 45
8855,0.0,1,Caucasian,Male,Greater than 45
8856,0.0,0,Other,Male,25 - 45
8857,1.0,0,Caucasian,Male,25 - 45
8858,1.0,0,African-American,Male,Less than 25
8859,0.0,1,African-American,Female,25 - 45
8861,1.0,0,African-American,Male,25 - 45
8863,1.0,1,Hispanic,Male,25 - 45
8864,0.0,0,Hispanic,Female,25 - 45
8865,0.0,0,Caucasian,Female,Greater than 45
8866,0.0,0,Hispanic,Female,25 - 45
8867,1.0,0,Caucasian,Male,Less than 25
8869,0.0,0,African-American,Male,Greater than 45
8870,0.0,0,Other,Male,25 - 45
8871,0.0,1,African-American,Male,Less than 25
8873,1.0,1,African-American,Male,25 - 45
8876,0.0,0,African-American,Male,25 - 45
8877,0.0,0,Caucasian,Female,Greater than 45
8879,0.0,0,African-American,Male,Less than 25
8881,1.0,1,African-American,Male,25 - 45
8882,1.0,1,African-American,Male,Less than 25
8884,0.0,0,Caucasian,Male,25 - 45
8885,1.0,1,African-American,Male,Less than 25
8887,1.0,1,Other,Female,25 - 45
8889,0.0,0,Caucasian,Male,25 - 45
8890,0.0,0,African-American,Male,25 - 45
8891,0.0,1,Caucasian,Male,Greater than 45
8893,1.0,0,African-American,Male,25 - 45
8894,1.0,0,African-American,Male,25 - 45
8897,0.0,0,African-American,Male,25 - 45
8899,1.0,1,African-American,Female,25 - 45
8902,0.0,0,Other,Male,Less than 25
8905,0.0,0,Caucasian,Male,Greater than 45
8906,1.0,1,Caucasian,Male,Less than 25
8908,0.0,0,African-American,Male,25 - 45
8909,0.0,0,Caucasian,Male,Greater than 45
8910,0.0,1,African-American,Male,25 - 45
8914,0.0,1,African-American,Male,Less than 25
8916,0.0,0,African-American,Female,Greater than 45
8918,0.0,1,Caucasian,Female,25 - 45
8920,0.0,1,African-American,Female,25 - 45
8921,0.0,1,Caucasian,Male,25 - 45
8922,0.0,0,Caucasian,Male,Greater than 45
8923,1.0,0,African-American,Male,25 - 45
8924,0.0,1,African-American,Male,25 - 45
8925,1.0,0,African-American,Male,25 - 45
8926,1.0,1,African-American,Male,Less than 25
8929,0.0,1,Hispanic,Male,25 - 45
8930,1.0,1,African-American,Male,25 - 45
8933,1.0,1,Caucasian,Male,25 - 45
8935,1.0,0,African-American,Male,Less than 25
8936,0.0,0,African-American,Male,25 - 45
8938,1.0,0,African-American,Female,Greater than 45
8939,0.0,0,African-American,Female,25 - 45
8940,0.0,0,Other,Male,Greater than 45
8941,1.0,1,Caucasian,Male,Less than 25
8942,0.0,1,Caucasian,Male,Less than 25
8943,0.0,0,African-American,Female,Greater than 45
8944,0.0,0,African-American,Male,25 - 45
8945,1.0,0,African-American,Male,Less than 25
8946,1.0,0,African-American,Male,25 - 45
8948,0.0,0,Other,Male,25 - 45
8949,1.0,0,African-American,Female,25 - 45
8950,0.0,0,Other,Female,Greater than 45
8954,0.0,0,Caucasian,Male,Greater than 45
8955,1.0,0,Hispanic,Male,Greater than 45
8957,1.0,1,African-American,Male,Less than 25
8959,1.0,1,Other,Male,25 - 45
8960,0.0,1,African-American,Male,25 - 45
8961,1.0,1,Native American,Male,Less than 25
8962,0.0,0,Caucasian,Male,25 - 45
8964,0.0,1,African-American,Male,25 - 45
8967,0.0,0,Hispanic,Male,Greater than 45
8969,1.0,1,African-American,Male,Less than 25
8970,0.0,1,Caucasian,Male,Greater than 45
8971,0.0,0,African-American,Male,25 - 45
8972,1.0,1,African-American,Female,25 - 45
8973,1.0,0,Caucasian,Female,25 - 45
8974,1.0,0,African-American,Male,Less than 25
8976,0.0,0,Caucasian,Female,25 - 45
8980,0.0,1,Hispanic,Male,Less than 25
8981,0.0,1,Caucasian,Male,Less than 25
8983,0.0,0,Caucasian,Female,Greater than 45
8984,0.0,0,Hispanic,Male,25 - 45
8988,0.0,0,African-American,Male,Less than 25
8989,1.0,1,African-American,Male,Less than 25
8991,1.0,1,African-American,Male,25 - 45
8992,1.0,1,Caucasian,Male,25 - 45
8995,1.0,0,Caucasian,Male,Greater than 45
8996,1.0,0,African-American,Male,Less than 25
8997,0.0,0,African-American,Male,Greater than 45
8998,0.0,1,Caucasian,Female,25 - 45
8999,1.0,1,African-American,Male,Less than 25
9003,0.0,0,African-American,Male,25 - 45
9004,0.0,0,African-American,Male,Less than 25
9005,1.0,0,Caucasian,Female,25 - 45
9008,0.0,0,Other,Male,Greater than 45
9010,0.0,0,African-American,Male,25 - 45
9012,0.0,0,Caucasian,Male,Greater than 45
9013,0.0,0,Caucasian,Male,Greater than 45
9017,1.0,1,Hispanic,Male,Less than 25
9018,1.0,0,African-American,Male,25 - 45
9020,1.0,1,Caucasian,Male,25 - 45
9022,0.0,1,African-American,Male,25 - 45
9023,0.0,0,Caucasian,Male,Greater than 45
9027,1.0,1,African-American,Female,25 - 45
9028,0.0,0,African-American,Male,25 - 45
9030,0.0,0,Hispanic,Male,Less than 25
9031,1.0,1,African-American,Male,25 - 45
9032,1.0,0,African-American,Male,25 - 45
9033,0.0,0,Other,Male,Less than 25
9034,0.0,1,African-American,Male,25 - 45
9038,0.0,0,African-American,Female,25 - 45
9039,0.0,0,African-American,Male,Less than 25
9040,0.0,0,African-American,Male,25 - 45
9041,0.0,0,Caucasian,Male,25 - 45
9042,1.0,0,Caucasian,Male,Greater than 45
9043,1.0,1,Caucasian,Male,25 - 45
9044,1.0,1,African-American,Male,Less than 25
9045,1.0,0,Caucasian,Male,Greater than 45
9046,1.0,0,Caucasian,Male,25 - 45
9047,0.0,0,Hispanic,Female,25 - 45
9049,0.0,0,African-American,Male,25 - 45
9054,1.0,1,African-American,Male,25 - 45
9055,0.0,1,Hispanic,Female,Less than 25
9056,1.0,1,African-American,Male,Greater than 45
9058,0.0,1,Caucasian,Male,Less than 25
9060,1.0,0,Caucasian,Male,25 - 45
9061,1.0,1,African-American,Male,Less than 25
9062,1.0,0,Caucasian,Female,25 - 45
9064,1.0,1,African-American,Male,25 - 45
9067,1.0,1,Caucasian,Male,25 - 45
9070,1.0,0,Caucasian,Male,Greater than 45
9072,1.0,1,African-American,Male,25 - 45
9074,1.0,0,African-American,Male,25 - 45
9075,0.0,0,Hispanic,Female,25 - 45
9076,0.0,1,African-American,Female,25 - 45
9077,1.0,0,Caucasian,Male,Less than 25
9079,0.0,1,Hispanic,Male,Less than 25
9080,0.0,1,Caucasian,Male,25 - 45
9081,0.0,0,Other,Male,Less than 25
9083,1.0,1,African-American,Male,Greater than 45
9085,1.0,0,Caucasian,Male,25 - 45
9086,1.0,1,African-American,Male,25 - 45
9087,0.0,1,Caucasian,Male,Greater than 45
9088,0.0,0,Caucasian,Male,Greater than 45
9089,0.0,0,Caucasian,Male,25 - 45
9091,0.0,1,Other,Male,25 - 45
9092,0.0,1,Caucasian,Male,Greater than 45
9093,1.0,0,African-American,Male,Less than 25
9094,1.0,1,African-American,Male,Less than 25
9096,1.0,0,African-American,Male,25 - 45
9097,1.0,1,African-American,Male,Less than 25
9099,0.0,0,African-American,Female,Greater than 45
9102,0.0,1,African-American,Male,Less than 25
9104,1.0,0,African-American,Male,25 - 45
9106,0.0,1,Caucasian,Female,25 - 45
9109,1.0,0,Caucasian,Male,25 - 45
9110,1.0,1,African-American,Male,Greater than 45
9111,0.0,1,African-American,Male,Less than 25
9112,1.0,1,Caucasian,Male,25 - 45
9115,1.0,1,Caucasian,Male,Greater than 45
9116,0.0,0,Hispanic,Male,Greater than 45
9119,1.0,1,African-American,Male,25 - 45
9120,1.0,0,African-American,Male,Less than 25
9123,0.0,0,Caucasian,Male,25 - 45
9125,0.0,1,Caucasian,Male,Greater than 45
9126,0.0,0,African-American,Male,25 - 45
9127,0.0,0,Other,Male,25 - 45
9128,1.0,1,Caucasian,Male,25 - 45
9129,1.0,0,African-American,Male,25 - 45
9130,1.0,1,African-American,Male,25 - 45
9131,1.0,0,Other,Male,Less than 25
9132,1.0,0,Caucasian,Female,Greater than 45
9133,1.0,0,Caucasian,Female,25 - 45
9136,0.0,0,African-American,Male,25 - 45
9143,0.0,0,Caucasian,Male,Less than 25
9144,0.0,1,African-American,Male,25 - 45
9145,0.0,1,African-American,Male,Less than 25
9146,1.0,0,African-American,Female,Less than 25
9147,1.0,1,Other,Male,25 - 45
9148,0.0,0,Caucasian,Male,25 - 45
9150,1.0,1,Caucasian,Male,Less than 25
9155,1.0,1,Caucasian,Male,Less than 25
9156,1.0,1,Caucasian,Male,Less than 25
9157,1.0,1,African-American,Male,25 - 45
9158,0.0,1,Other,Female,25 - 45
9159,0.0,1,Caucasian,Male,Greater than 45
9160,1.0,0,African-American,Male,25 - 45
9161,1.0,0,Caucasian,Female,Greater than 45
9163,1.0,1,African-American,Male,25 - 45
9165,1.0,0,African-American,Male,25 - 45
9166,0.0,0,African-American,Male,Less than 25
9167,0.0,0,African-American,Male,25 - 45
9169,0.0,1,Other,Male,25 - 45
9170,0.0,0,Caucasian,Male,Greater than 45
9171,0.0,1,Hispanic,Male,25 - 45
9172,1.0,0,African-American,Male,Less than 25
9173,1.0,0,Caucasian,Male,Less than 25
9174,1.0,1,Caucasian,Female,Less than 25
9175,0.0,1,Hispanic,Male,25 - 45
9176,0.0,1,Caucasian,Male,25 - 45
9178,0.0,1,African-American,Female,25 - 45
9180,1.0,0,African-American,Male,Less than 25
9181,0.0,1,Hispanic,Female,Greater than 45
9182,1.0,1,African-American,Female,25 - 45
9183,0.0,0,Caucasian,Female,25 - 45
9185,0.0,1,African-American,Male,Greater than 45
9186,1.0,0,African-American,Male,25 - 45
9187,1.0,1,Hispanic,Male,Less than 25
9188,0.0,0,Hispanic,Male,Greater than 45
9189,0.0,0,Caucasian,Male,Greater than 45
9191,1.0,1,African-American,Male,Greater than 45
9192,0.0,0,African-American,Female,25 - 45
9196,0.0,1,Caucasian,Male,25 - 45
9197,0.0,1,Other,Male,25 - 45
9200,0.0,0,Other,Male,25 - 45
9201,0.0,1,African-American,Male,Less than 25
9202,1.0,0,Caucasian,Female,Greater than 45
9203,1.0,0,Hispanic,Male,25 - 45
9205,0.0,0,Hispanic,Male,25 - 45
9206,1.0,1,African-American,Male,25 - 45
9207,0.0,0,African-American,Male,25 - 45
9208,1.0,1,African-American,Male,25 - 45
9209,0.0,1,African-American,Male,25 - 45
9210,1.0,1,Hispanic,Male,Less than 25
9212,0.0,0,Caucasian,Male,Greater than 45
9214,0.0,0,African-American,Male,Less than 25
9215,0.0,0,Caucasian,Male,Less than 25
9216,0.0,0,Caucasian,Male,Greater than 45
9219,1.0,0,African-American,Male,25 - 45
9220,0.0,0,Caucasian,Male,25 - 45
9221,1.0,1,Caucasian,Male,Less than 25
9224,0.0,0,Caucasian,Male,25 - 45
9225,1.0,1,African-American,Male,25 - 45
9226,0.0,1,Caucasian,Male,25 - 45
9227,0.0,0,Caucasian,Male,25 - 45
9229,1.0,0,African-American,Male,Less than 25
9230,1.0,0,Caucasian,Female,Less than 25
9231,0.0,0,Caucasian,Male,25 - 45
9232,0.0,1,Caucasian,Male,25 - 45
9233,1.0,0,African-American,Female,25 - 45
9234,0.0,0,African-American,Female,25 - 45
9235,0.0,0,Caucasian,Male,Greater than 45
9238,0.0,0,African-American,Female,25 - 45
9239,0.0,1,African-American,Male,Less than 25
9240,1.0,1,African-American,Male,25 - 45
9241,0.0,0,Caucasian,Male,25 - 45
9242,0.0,0,Caucasian,Male,25 - 45
9243,0.0,0,Caucasian,Male,25 - 45
9244,0.0,1,African-American,Male,Less than 25
9245,0.0,0,African-American,Male,25 - 45
9246,0.0,0,Caucasian,Female,Greater than 45
