entity_id,label_value,score,education,gender,race
1437,1,0.0,Assoc-acdm,Female,White
7378,0,1.0,Some-college,Female,White
6473,0,0.0,Bachelors,Male,White
18296,0,1.0,Some-college,Female,White
20247,0,1.0,Bachelors,Female,White
21737,0,1.0,Some-college,Female,White
21819,0,1.0,Some-college,Female,White
11483,1,1.0,Some-college,Male,Asian-Pac-Islander
23992,0,0.0,HS-grad,Female,White
24178,0,0.0,Bachelors,Male,Asian-Pac-Islander
30861,0,1.0,HS-grad,Male,White
17674,0,1.0,HS-grad,Male,Black
6490,0,1.0,HS-grad,Male,White
20083,0,0.0,HS-grad,Male,White
10216,0,1.0,HS-grad,Female,White
28576,0,1.0,Some-college,Female,White
7515,0,1.0,5th-6th,Male,White
21007,0,1.0,Some-college,Female,White
12429,1,0.0,Prof-school,Male,White
27044,1,0.0,Bachelors,Male,White
11764,1,0.0,Masters,Male,Asian-Pac-Islander
26589,0,1.0,HS-grad,Male,Amer-Indian-Eskimo
5436,1,1.0,Bachelors,Male,White
4094,0,1.0,10th,Male,White
10811,1,0.0,Some-college,Male,White
22249,0,1.0,Some-college,Female,White
22779,0,1.0,HS-grad,Female,Amer-Indian-Eskimo
9041,1,0.0,Bachelors,Male,White
20889,1,1.0,Some-college,Female,White
13068,0,1.0,7th-8th,Male,White
26857,1,0.0,Masters,Male,White
4556,0,1.0,HS-grad,Female,White
13269,0,0.0,Bachelors,Male,White
20182,0,1.0,11th,Male,White
19907,0,1.0,HS-grad,Male,White
15734,0,1.0,Some-college,Male,Other
15747,0,1.0,Assoc-voc,Male,White
8500,1,0.0,Masters,Male,White
29909,1,0.0,Some-college,Male,White
24553,0,1.0,HS-grad,Male,White
30002,0,1.0,11th,Female,White
25336,1,0.0,HS-grad,Male,White
6038,0,0.0,HS-grad,Male,Asian-Pac-Islander
16348,0,1.0,HS-grad,Female,White
18429,0,1.0,HS-grad,Male,Amer-Indian-Eskimo
16389,0,0.0,Bachelors,Male,White
16070,0,1.0,HS-grad,Male,White
6088,0,1.0,Some-college,Female,White
11236,0,1.0,HS-grad,Female,White
15257,1,1.0,Masters,Female,White
23262,1,0.0,Some-college,Male,White
24317,1,0.0,Doctorate,Male,White
6822,0,1.0,Assoc-acdm,Male,White
10991,0,1.0,Bachelors,Male,White
13601,0,1.0,9th,Male,White
29930,0,1.0,HS-grad,Male,White
2031,1,0.0,Some-college,Female,White
31989,0,1.0,Some-college,Male,Black
1288,0,1.0,Bachelors,Male,White
17871,1,0.0,Bachelors,Male,White
15546,1,0.0,Masters,Male,White
29892,1,0.0,Masters,Male,White
16382,0,1.0,HS-grad,Male,Black
20132,1,0.0,HS-grad,Male,Black
11513,1,0.0,Bachelors,Male,White
25198,0,1.0,Bachelors,Female,White
29738,0,1.0,HS-grad,Male,Black
28383,0,1.0,10th,Male,White
23517,0,1.0,7th-8th,Female,White
25697,0,1.0,Some-college,Male,White
906,0,1.0,Some-college,Male,White
22662,0,1.0,HS-grad,Male,White
12316,0,1.0,HS-grad,Male,White
24179,0,1.0,Bachelors,Female,White
8221,0,1.0,Some-college,Female,White
29908,0,1.0,HS-grad,Male,White
1661,1,0.0,Bachelors,Male,White
8586,0,1.0,Some-college,Male,White
201,0,1.0,HS-grad,Male,White
897,0,1.0,Bachelors,Female,White
733,0,1.0,Assoc-voc,Female,White
10785,0,1.0,Some-college,Male,White
22671,1,0.0,Bachelors,Male,White
5491,0,1.0,HS-grad,Male,White
9020,0,1.0,Some-college,Male,White
12139,1,0.0,Masters,Male,White
20685,0,1.0,HS-grad,Male,White
17009,0,1.0,HS-grad,Male,White
5364,0,1.0,HS-grad,Male,White
17932,0,1.0,HS-grad,Female,White
24467,0,1.0,Assoc-voc,Male,White
25333,0,1.0,9th,Male,Black
6589,0,1.0,Some-college,Female,White
23929,0,1.0,1st-4th,Male,White
20374,0,1.0,11th,Female,White
14580,0,1.0,10th,Female,White
26332,1,0.0,Doctorate,Male,White
23443,0,1.0,7th-8th,Female,White
13070,1,0.0,Bachelors,Male,White
8639,0,1.0,HS-grad,Female,White
31780,0,0.0,Some-college,Male,White
31224,0,1.0,Masters,Female,White
13210,1,0.0,Bachelors,Male,White
24370,0,1.0,Some-college,Male,Black
9855,1,0.0,Masters,Female,White
3616,0,1.0,Bachelors,Male,White
2884,0,1.0,Preschool,Male,Black
26616,0,1.0,HS-grad,Male,Black
14803,0,1.0,Masters,Female,White
10515,0,0.0,HS-grad,Male,White
9597,0,1.0,HS-grad,Female,White
24359,0,1.0,10th,Male,White
12848,0,1.0,Some-college,Female,White
10317,1,1.0,Masters,Male,White
18220,0,1.0,HS-grad,Female,White
14435,0,0.0,HS-grad,Male,White
4755,0,1.0,Bachelors,Male,White
26442,1,0.0,Prof-school,Male,White
29933,0,0.0,Bachelors,Male,White
8284,0,1.0,HS-grad,Male,White
1075,0,1.0,Some-college,Male,White
20745,0,1.0,7th-8th,Male,White
18330,0,1.0,HS-grad,Male,White
11365,0,1.0,11th,Female,White
30903,0,1.0,Bachelors,Female,Black
9605,1,0.0,Bachelors,Male,White
21588,1,0.0,HS-grad,Male,White
18586,1,1.0,Masters,Female,White
25666,0,1.0,Some-college,Male,White
1346,1,0.0,Bachelors,Male,White
6526,0,1.0,10th,Male,White
13300,0,0.0,Assoc-acdm,Male,White
26480,0,1.0,Some-college,Male,White
14895,0,1.0,5th-6th,Male,White
252,0,1.0,10th,Female,Black
26441,0,1.0,HS-grad,Male,White
21116,1,1.0,HS-grad,Male,White
3910,0,1.0,HS-grad,Female,White
14625,0,1.0,HS-grad,Female,White
11276,0,1.0,Assoc-voc,Male,White
22793,1,0.0,HS-grad,Male,Black
25126,0,1.0,HS-grad,Male,White
12202,1,0.0,Masters,Male,White
23108,0,1.0,Some-college,Male,White
3231,0,1.0,Some-college,Male,White
20466,0,1.0,Some-college,Male,White
1649,0,1.0,10th,Female,Black
4729,0,1.0,Some-college,Female,White
22532,0,1.0,HS-grad,Male,White
20434,0,1.0,HS-grad,Male,White
3870,0,1.0,10th,Male,White
1702,0,1.0,Some-college,Male,White
13671,0,1.0,Some-college,Female,White
24799,0,0.0,Assoc-acdm,Female,White
21936,0,1.0,10th,Male,White
143,1,1.0,Assoc-voc,Female,White
28785,0,1.0,HS-grad,Female,Amer-Indian-Eskimo
3298,0,1.0,Some-college,Female,Black
31324,0,1.0,Bachelors,Female,White
17141,0,1.0,HS-grad,Female,White
5041,0,1.0,HS-grad,Male,White
16042,0,1.0,Bachelors,Male,White
23344,1,0.0,Masters,Male,White
25735,0,1.0,HS-grad,Male,White
6958,0,1.0,HS-grad,Male,White
21000,0,1.0,Some-college,Male,White
20728,0,0.0,Some-college,Male,White
10766,0,1.0,Some-college,Male,White
17198,1,0.0,HS-grad,Male,White
18136,0,1.0,Assoc-acdm,Male,White
32447,0,1.0,10th,Male,White
15711,0,1.0,HS-grad,Male,White
4203,1,0.0,Bachelors,Male,White
1009,0,1.0,Some-college,Male,White
31973,0,1.0,Some-college,Female,Black
2701,0,1.0,HS-grad,Female,White
9934,0,1.0,HS-grad,Male,White
3702,0,1.0,HS-grad,Male,Black
29215,0,1.0,HS-grad,Female,White
2045,0,1.0,10th,Male,White
27992,0,1.0,HS-grad,Male,White
2545,0,1.0,HS-grad,Female,White
28918,1,1.0,HS-grad,Male,White
15641,0,0.0,Prof-school,Male,White
17809,1,0.0,Bachelors,Female,Black
26142,0,1.0,Some-college,Male,White
12869,0,1.0,Some-college,Male,Black
23181,1,0.0,HS-grad,Male,White
14650,1,0.0,Masters,Male,White
18812,1,0.0,Masters,Male,White
9172,0,1.0,Some-college,Male,White
10716,1,0.0,HS-grad,Male,White
29473,0,1.0,11th,Female,White
4083,0,1.0,HS-grad,Female,White
14862,0,1.0,HS-grad,Male,White
21630,0,0.0,Prof-school,Male,White
3967,0,1.0,11th,Male,White
31187,0,1.0,HS-grad,Male,White
22200,0,1.0,7th-8th,Female,White
1344,0,1.0,HS-grad,Male,Other
21741,0,1.0,Masters,Female,White
21532,0,1.0,Some-college,Female,White
3132,0,1.0,Some-college,Male,White
15633,1,0.0,Masters,Male,White
23152,0,1.0,HS-grad,Male,White
31536,0,1.0,HS-grad,Female,Black
1123,0,0.0,Bachelors,Male,White
28120,0,1.0,HS-grad,Male,White
9086,0,1.0,Some-college,Male,White
16768,0,1.0,HS-grad,Male,White
25204,0,0.0,Bachelors,Male,White
31722,0,1.0,7th-8th,Female,White
10981,0,1.0,HS-grad,Female,White
22333,0,1.0,11th,Male,White
6616,0,1.0,HS-grad,Male,White
30117,0,1.0,HS-grad,Male,White
11538,1,0.0,Prof-school,Male,White
31915,0,1.0,HS-grad,Male,Amer-Indian-Eskimo
4864,0,1.0,HS-grad,Female,Black
8291,0,1.0,11th,Male,White
32484,0,1.0,Some-college,Female,White
25002,0,1.0,10th,Male,Asian-Pac-Islander
29667,0,1.0,7th-8th,Male,White
6970,0,1.0,HS-grad,Female,White
13077,0,1.0,HS-grad,Male,White
13953,0,1.0,12th,Female,White
435,1,1.0,Masters,Male,White
23166,0,1.0,Assoc-acdm,Female,White
18579,0,1.0,Bachelors,Female,White
7363,0,1.0,10th,Female,White
30484,1,1.0,Assoc-voc,Male,White
10295,0,1.0,11th,Female,White
1120,0,0.0,Some-college,Male,White
31126,1,1.0,Some-college,Male,White
12509,0,1.0,HS-grad,Male,White
1210,1,0.0,Some-college,Male,White
25264,0,1.0,Bachelors,Female,White
1787,1,0.0,Masters,Male,Asian-Pac-Islander
4469,0,1.0,12th,Male,White
8931,0,1.0,Some-college,Female,White
14989,0,1.0,Bachelors,Female,White
5861,0,1.0,10th,Male,White
16434,0,1.0,HS-grad,Male,Other
4986,0,1.0,12th,Female,White
30611,0,1.0,11th,Female,Black
2855,0,1.0,Assoc-voc,Female,Black
10686,0,1.0,Bachelors,Male,White
6998,0,1.0,11th,Male,White
30192,1,0.0,Bachelors,Male,White
18628,0,1.0,HS-grad,Female,White
5806,0,0.0,HS-grad,Male,White
370,0,1.0,Some-college,Female,White
30197,0,0.0,Prof-school,Male,White
10801,1,0.0,HS-grad,Male,White
10198,1,1.0,HS-grad,Male,White
17425,0,1.0,HS-grad,Female,White
18013,1,0.0,Bachelors,Male,White
9364,1,1.0,HS-grad,Male,White
18307,0,1.0,5th-6th,Male,White
7573,0,1.0,HS-grad,Male,White
5613,0,1.0,Some-college,Male,Black
20993,0,1.0,Masters,Male,White
6643,0,1.0,Bachelors,Male,White
31829,0,1.0,HS-grad,Male,White
11639,1,1.0,HS-grad,Male,White
23767,0,1.0,HS-grad,Female,White
19139,0,1.0,Some-college,Male,White
21092,0,1.0,Assoc-acdm,Female,White
21313,0,1.0,Some-college,Male,White
30887,0,0.0,HS-grad,Female,White
25838,1,0.0,Bachelors,Male,White
30550,0,1.0,Masters,Female,White
31160,0,1.0,HS-grad,Male,White
13894,0,1.0,Assoc-voc,Female,White
16250,0,1.0,9th,Male,White
8240,0,1.0,Some-college,Male,White
23078,1,0.0,Doctorate,Male,White
20869,1,0.0,HS-grad,Male,White
104,0,1.0,HS-grad,Male,White
4445,1,0.0,Masters,Male,White
17230,0,1.0,HS-grad,Male,White
3269,0,1.0,HS-grad,Female,Black
28644,0,1.0,Bachelors,Female,White
1107,0,1.0,HS-grad,Male,White
15196,0,1.0,Assoc-voc,Male,White
20909,0,1.0,Some-college,Female,White
23717,0,1.0,Bachelors,Male,White
14043,0,1.0,HS-grad,Male,Black
27623,0,1.0,Assoc-voc,Female,Amer-Indian-Eskimo
13383,0,0.0,Bachelors,Male,White
22950,0,1.0,Some-college,Female,White
25182,0,1.0,HS-grad,Male,White
14116,0,1.0,HS-grad,Female,White
23527,1,0.0,Assoc-voc,Male,White
16580,0,1.0,Some-college,Male,White
22853,1,1.0,Bachelors,Female,White
10582,1,0.0,Masters,Female,White
10715,0,1.0,HS-grad,Female,White
22920,0,1.0,HS-grad,Male,White
6784,0,1.0,HS-grad,Male,White
26966,0,1.0,11th,Male,White
3838,0,1.0,Some-college,Male,Amer-Indian-Eskimo
21073,0,1.0,Assoc-acdm,Female,White
12388,0,1.0,HS-grad,Female,White
28613,1,0.0,HS-grad,Male,White
1119,0,0.0,Bachelors,Male,Asian-Pac-Islander
26994,0,1.0,HS-grad,Male,White
29545,0,1.0,Assoc-voc,Female,White
26868,0,1.0,Some-college,Male,Black
31955,0,1.0,Assoc-voc,Female,White
14419,0,1.0,Assoc-voc,Male,White
21542,0,1.0,11th,Female,White
12899,1,0.0,Bachelors,Male,Black
19803,0,1.0,12th,Male,White
26794,1,1.0,Some-college,Female,Black
25701,0,1.0,Some-college,Female,Black
25346,0,1.0,10th,Male,White
6359,1,1.0,Doctorate,Male,Black
16381,0,1.0,Some-college,Male,White
3765,0,1.0,Assoc-acdm,Female,Black
7987,0,1.0,Some-college,Male,White
6830,0,0.0,HS-grad,Male,White
1771,1,0.0,Some-college,Male,White
6732,0,1.0,HS-grad,Female,Black
31106,1,0.0,Masters,Female,White
15851,0,1.0,Some-college,Male,White
26273,0,1.0,Some-college,Male,White
28518,0,1.0,HS-grad,Female,White
23496,0,1.0,HS-grad,Male,White
9695,0,1.0,Some-college,Male,White
16829,1,0.0,Bachelors,Male,White
25946,0,1.0,Some-college,Male,Asian-Pac-Islander
15849,0,1.0,HS-grad,Female,White
3312,0,1.0,HS-grad,Male,White
27115,0,1.0,Some-college,Male,White
3458,0,0.0,Bachelors,Male,White
25378,1,0.0,Some-college,Male,White
27260,0,1.0,Masters,Female,White
21764,0,1.0,Some-college,Female,White
25100,0,1.0,Preschool,Female,White
14576,0,1.0,Bachelors,Female,White
11842,1,0.0,Masters,Male,White
15471,0,1.0,10th,Male,White
26516,0,1.0,HS-grad,Male,White
13409,0,1.0,Some-college,Male,White
20038,0,1.0,HS-grad,Male,White
17905,0,1.0,HS-grad,Male,White
2648,0,1.0,Some-college,Female,White
29617,0,1.0,HS-grad,Male,White
24241,0,1.0,Some-college,Female,White
28775,0,1.0,1st-4th,Male,White
27050,0,1.0,Bachelors,Male,White
16999,0,1.0,12th,Male,White
14113,0,1.0,Bachelors,Female,White
17913,0,0.0,Bachelors,Male,White
21025,0,1.0,HS-grad,Female,White
25114,0,1.0,11th,Male,White
4187,0,1.0,Some-college,Female,White
19607,1,1.0,Some-college,Male,White
6696,0,1.0,Some-college,Female,White
22806,1,0.0,Assoc-voc,Male,Black
8836,1,0.0,Bachelors,Male,White
26791,0,1.0,11th,Male,Black
29468,0,1.0,Bachelors,Male,White
26930,1,0.0,Masters,Male,White
12591,1,0.0,Some-college,Male,Black
4938,0,1.0,Some-college,Female,White
5858,0,1.0,10th,Male,White
9098,0,1.0,Bachelors,Male,White
10057,0,1.0,Some-college,Male,White
3766,0,0.0,HS-grad,Male,White
6222,0,1.0,Masters,Male,White
6671,0,1.0,Assoc-voc,Female,White
2934,0,1.0,Bachelors,Male,White
5945,0,1.0,9th,Female,White
1363,0,1.0,Some-college,Female,White
14687,1,0.0,Assoc-acdm,Male,White
1162,1,0.0,Bachelors,Male,White
26453,0,1.0,7th-8th,Male,White
31848,1,1.0,Assoc-voc,Male,White
32029,1,1.0,Masters,Male,White
14051,0,1.0,11th,Male,White
5766,0,0.0,Some-college,Female,White
18102,0,1.0,Some-college,Male,White
19084,1,0.0,Bachelors,Female,White
7477,0,1.0,Some-college,Female,White
24982,0,1.0,Some-college,Male,White
9781,0,0.0,Assoc-voc,Male,White
16682,1,0.0,Bachelors,Male,White
17161,0,1.0,Some-college,Female,White
21719,0,1.0,Bachelors,Male,White
17584,0,1.0,Some-college,Male,White
32538,1,0.0,Bachelors,Female,Black
30716,0,1.0,Some-college,Male,White
16708,0,0.0,Prof-school,Male,White
6061,0,0.0,Bachelors,Male,White
11527,0,1.0,HS-grad,Female,White
308,1,1.0,Assoc-acdm,Male,White
6113,0,1.0,Prof-school,Female,White
24659,1,0.0,Bachelors,Male,White
16548,0,1.0,Bachelors,Male,White
11495,0,1.0,Some-college,Female,White
26838,0,1.0,Assoc-acdm,Female,White
15561,1,0.0,Bachelors,Male,White
5723,0,1.0,HS-grad,Female,White
27459,0,1.0,Some-college,Female,White
3873,0,1.0,HS-grad,Female,White
19501,1,0.0,Bachelors,Female,Asian-Pac-Islander
23788,0,1.0,5th-6th,Male,White
21164,0,1.0,Some-college,Male,White
14037,0,1.0,Bachelors,Male,White
24475,0,1.0,HS-grad,Female,Black
27753,1,0.0,Bachelors,Male,White
26240,0,1.0,7th-8th,Male,White
11464,0,1.0,9th,Male,White
7373,0,0.0,Some-college,Male,White
9835,0,1.0,Some-college,Female,Black
15044,0,1.0,Some-college,Female,Black
5050,0,0.0,HS-grad,Male,White
15463,0,1.0,HS-grad,Female,Black
8283,1,0.0,Assoc-voc,Male,White
21284,0,1.0,11th,Male,White
4499,0,1.0,Some-college,Male,White
15028,0,1.0,7th-8th,Male,White
24575,0,1.0,Some-college,Female,White
23711,0,1.0,HS-grad,Female,White
24042,0,0.0,HS-grad,Male,White
23654,0,1.0,Bachelors,Male,White
6141,0,0.0,HS-grad,Male,White
30503,0,1.0,Some-college,Male,White
12278,0,1.0,HS-grad,Male,Black
24896,0,1.0,Some-college,Female,Black
16015,0,1.0,HS-grad,Male,White
14986,0,1.0,HS-grad,Male,White
30324,0,1.0,11th,Male,White
52,1,0.0,Prof-school,Female,White
26282,0,1.0,Some-college,Female,White
3086,0,1.0,HS-grad,Female,Black
12929,0,1.0,Bachelors,Male,White
9297,0,1.0,Some-college,Female,White
5187,0,1.0,Assoc-voc,Female,White
19171,0,1.0,Doctorate,Male,White
26312,0,1.0,Masters,Female,White
1659,0,1.0,10th,Male,White
22702,0,0.0,Bachelors,Male,White
25155,0,0.0,Bachelors,Male,White
6340,0,1.0,Some-college,Female,White
18058,0,1.0,7th-8th,Male,Black
22783,0,1.0,Masters,Male,Black
17962,0,1.0,HS-grad,Male,White
20325,0,1.0,11th,Male,White
21645,0,1.0,Some-college,Female,White
28696,0,1.0,Some-college,Male,White
2015,0,1.0,Prof-school,Female,White
25197,0,1.0,Assoc-voc,Male,White
7577,0,1.0,Some-college,Male,White
11619,1,1.0,Assoc-acdm,Male,White
11235,0,1.0,HS-grad,Female,White
28322,1,0.0,Masters,Male,White
19784,0,1.0,HS-grad,Male,White
17042,1,0.0,Bachelors,Male,White
10840,0,1.0,Some-college,Female,White
16844,0,1.0,Bachelors,Female,White
6515,0,0.0,Some-college,Male,White
12923,0,1.0,HS-grad,Female,White
26275,1,1.0,7th-8th,Male,White
25332,1,0.0,Bachelors,Male,White
10460,0,1.0,HS-grad,Male,White
30590,1,1.0,Assoc-acdm,Male,White
15213,0,0.0,Bachelors,Female,White
28867,0,1.0,Some-college,Male,White
18432,0,1.0,HS-grad,Male,White
11831,1,1.0,Some-college,Female,White
5394,0,0.0,Bachelors,Male,White
6449,0,1.0,HS-grad,Female,White
22818,0,1.0,Some-college,Female,White
4687,0,1.0,HS-grad,Female,Black
22255,0,1.0,HS-grad,Female,White
32025,1,0.0,Some-college,Male,White
14750,1,0.0,Doctorate,Female,White
1020,0,1.0,Some-college,Male,White
19856,1,0.0,Assoc-acdm,Female,White
17352,0,1.0,HS-grad,Female,Black
16612,0,1.0,Bachelors,Male,White
32205,0,1.0,12th,Female,White
10635,0,0.0,Bachelors,Female,White
401,0,1.0,Some-college,Female,White
13130,1,0.0,Bachelors,Female,White
22408,0,1.0,HS-grad,Male,White
17440,0,1.0,11th,Female,White
14072,1,1.0,Some-college,Male,White
24663,0,1.0,HS-grad,Female,White
1411,0,0.0,HS-grad,Male,Asian-Pac-Islander
28297,0,1.0,HS-grad,Male,Amer-Indian-Eskimo
13107,1,0.0,Masters,Female,White
12580,0,1.0,Bachelors,Male,White
31279,0,1.0,Some-college,Female,White
28043,0,1.0,12th,Male,Black
27307,0,1.0,Some-college,Female,White
18292,0,1.0,HS-grad,Male,White
8999,0,1.0,HS-grad,Male,White
27651,1,0.0,HS-grad,Female,White
16209,0,1.0,Some-college,Male,White
26236,1,0.0,Bachelors,Female,White
28003,0,1.0,Some-college,Male,White
8410,0,1.0,Some-college,Female,White
2396,1,0.0,Masters,Female,White
27573,0,1.0,HS-grad,Female,Black
23836,0,1.0,7th-8th,Male,White
28368,0,1.0,Bachelors,Male,White
18067,0,1.0,Bachelors,Female,White
22451,1,0.0,Prof-school,Male,White
4193,0,1.0,Some-college,Male,White
15613,0,1.0,Assoc-voc,Female,White
26170,1,0.0,Prof-school,Male,White
3108,1,0.0,Some-college,Male,White
193,0,0.0,Some-college,Male,White
13810,1,0.0,Bachelors,Female,White
6405,0,1.0,9th,Female,White
22121,0,1.0,Some-college,Male,White
2896,1,1.0,HS-grad,Male,White
16011,0,1.0,HS-grad,Female,White
24227,0,1.0,Assoc-acdm,Male,White
26714,0,1.0,Bachelors,Male,White
18963,0,1.0,Some-college,Female,White
7824,1,0.0,Masters,Male,White
4060,1,0.0,Bachelors,Male,White
23092,0,1.0,HS-grad,Male,White
6719,0,1.0,10th,Male,White
11859,0,1.0,Bachelors,Female,White
24506,0,1.0,Some-college,Female,White
32493,0,1.0,11th,Female,White
5157,0,1.0,HS-grad,Female,White
13176,1,0.0,HS-grad,Male,White
16660,0,0.0,Bachelors,Male,White
9308,0,1.0,Bachelors,Male,White
8272,0,1.0,HS-grad,Male,White
13286,0,1.0,5th-6th,Male,White
27026,0,1.0,Some-college,Male,Asian-Pac-Islander
18350,1,0.0,Masters,Male,White
28520,0,1.0,HS-grad,Male,White
1818,0,1.0,HS-grad,Male,White
12269,0,1.0,HS-grad,Male,White
26733,0,1.0,Bachelors,Male,White
32160,0,1.0,Some-college,Female,White
7704,0,1.0,HS-grad,Female,White
21120,0,1.0,Some-college,Female,White
23184,0,1.0,Some-college,Male,White
6401,0,1.0,Bachelors,Female,White
18037,0,1.0,HS-grad,Male,White
2310,0,1.0,7th-8th,Male,White
32232,0,1.0,Some-college,Male,Other
29419,0,1.0,Assoc-voc,Female,White
8677,0,1.0,HS-grad,Male,White
24823,0,0.0,Bachelors,Male,White
13855,1,1.0,Some-college,Male,White
1550,0,1.0,HS-grad,Female,White
31002,0,1.0,Some-college,Male,Asian-Pac-Islander
1495,1,1.0,11th,Male,White
7977,1,0.0,Prof-school,Male,White
26552,0,1.0,Bachelors,Female,Black
29263,0,0.0,Some-college,Male,White
10092,0,1.0,Some-college,Male,Other
29151,0,1.0,Bachelors,Female,White
9174,0,1.0,Some-college,Female,White
24409,1,1.0,Bachelors,Male,White
6504,0,1.0,Some-college,Male,Amer-Indian-Eskimo
20487,0,1.0,HS-grad,Male,White
443,1,0.0,Some-college,Male,White
21707,0,1.0,HS-grad,Male,White
11346,0,1.0,HS-grad,Male,Black
18279,0,0.0,HS-grad,Female,White
31524,1,0.0,Assoc-acdm,Male,White
10624,1,1.0,Assoc-voc,Male,White
30505,0,1.0,Some-college,Female,White
9752,1,0.0,Masters,Female,White
16790,1,0.0,Bachelors,Male,White
18572,0,0.0,Bachelors,Male,White
2049,0,1.0,Bachelors,Female,White
8704,0,1.0,Some-college,Male,White
11238,1,1.0,Some-college,Male,White
10917,0,0.0,Some-college,Male,White
23183,1,1.0,HS-grad,Male,White
12442,1,1.0,HS-grad,Male,White
2035,0,1.0,HS-grad,Female,White
4911,0,1.0,Bachelors,Female,White
17250,0,1.0,7th-8th,Male,White
1560,0,1.0,12th,Male,White
6708,1,0.0,Doctorate,Male,White
14486,0,1.0,HS-grad,Female,White
12065,0,1.0,Some-college,Male,White
19957,0,1.0,HS-grad,Male,White
17939,0,1.0,Some-college,Male,White
27885,0,1.0,Bachelors,Female,White
26510,0,1.0,Assoc-acdm,Female,White
12834,0,1.0,12th,Female,White
27385,0,1.0,11th,Male,White
28206,0,1.0,Assoc-acdm,Male,White
27872,1,0.0,HS-grad,Male,White
7827,0,1.0,Some-college,Male,White
32419,1,0.0,Bachelors,Male,White
14165,0,1.0,11th,Male,White
9004,1,1.0,Some-college,Male,White
28950,0,1.0,Some-college,Female,White
1764,1,0.0,Masters,Female,White
32227,0,1.0,Some-college,Female,White
17999,0,0.0,Bachelors,Male,White
3522,0,1.0,10th,Male,White
2654,0,1.0,Some-college,Male,Asian-Pac-Islander
30845,0,1.0,Some-college,Female,White
19988,1,0.0,Bachelors,Male,White
31021,0,1.0,12th,Male,Black
12713,0,1.0,HS-grad,Male,White
10795,0,1.0,Some-college,Female,White
21324,0,1.0,Some-college,Male,White
10455,1,0.0,Prof-school,Male,White
9684,0,0.0,Some-college,Female,White
10186,1,0.0,Bachelors,Male,White
383,0,1.0,Some-college,Female,White
13781,1,1.0,Bachelors,Male,White
9320,0,1.0,HS-grad,Male,White
19804,1,0.0,HS-grad,Male,White
25070,0,1.0,HS-grad,Female,Amer-Indian-Eskimo
7337,1,0.0,Prof-school,Male,White
25756,0,1.0,Some-college,Female,Asian-Pac-Islander
31656,0,1.0,Some-college,Female,White
23322,0,1.0,Some-college,Male,Black
21425,0,1.0,HS-grad,Male,White
17904,0,1.0,Some-college,Male,White
17592,0,1.0,Some-college,Female,White
24967,0,1.0,Some-college,Male,Amer-Indian-Eskimo
5199,0,1.0,Assoc-acdm,Female,White
17070,0,1.0,Assoc-voc,Female,White
29808,0,0.0,Bachelors,Male,White
711,0,1.0,Some-college,Female,Black
26398,0,0.0,Bachelors,Male,White
29641,0,1.0,Assoc-acdm,Female,White
14067,0,1.0,HS-grad,Female,White
12074,0,0.0,Doctorate,Male,White
20346,1,0.0,Some-college,Male,Black
10500,0,1.0,Bachelors,Male,White
20542,0,1.0,HS-grad,Female,Black
9213,1,1.0,HS-grad,Male,Black
23433,0,1.0,Assoc-voc,Male,White
13112,1,0.0,Bachelors,Male,White
13029,0,1.0,HS-grad,Male,White
23741,1,0.0,Masters,Male,Asian-Pac-Islander
1229,0,1.0,Prof-school,Male,White
5312,0,1.0,HS-grad,Male,White
10741,0,1.0,Assoc-voc,Male,White
10236,0,1.0,10th,Male,White
881,1,0.0,Bachelors,Male,White
18986,0,1.0,Some-college,Male,White
20720,0,1.0,5th-6th,Male,White
31253,0,1.0,HS-grad,Male,White
165,0,1.0,Some-college,Female,White
31418,0,0.0,Prof-school,Male,Asian-Pac-Islander
23395,0,1.0,10th,Male,Black
28439,0,0.0,HS-grad,Male,White
31568,0,1.0,HS-grad,Male,Black
14407,0,1.0,HS-grad,Male,White
11905,0,1.0,5th-6th,Male,White
13109,1,0.0,Bachelors,Male,White
7179,0,1.0,HS-grad,Male,White
20992,1,0.0,HS-grad,Male,White
30027,1,0.0,Some-college,Male,White
25736,0,1.0,Some-college,Female,White
7202,1,1.0,Bachelors,Male,Asian-Pac-Islander
25068,0,1.0,Some-college,Male,White
17670,0,1.0,HS-grad,Male,White
13959,0,1.0,HS-grad,Female,White
16630,0,1.0,Bachelors,Female,Asian-Pac-Islander
30070,0,1.0,HS-grad,Female,White
10694,0,1.0,HS-grad,Male,White
29245,0,1.0,HS-grad,Male,White
10166,0,1.0,HS-grad,Male,White
26050,1,1.0,Some-college,Male,Black
32033,0,1.0,HS-grad,Male,White
7173,0,1.0,Preschool,Male,White
13505,1,0.0,Masters,Male,White
25003,0,1.0,HS-grad,Male,White
31412,1,1.0,Some-college,Female,White
23878,1,0.0,Bachelors,Male,White
24023,1,0.0,Some-college,Male,White
21965,0,1.0,Some-college,Male,White
3688,0,1.0,Some-college,Male,White
7201,0,1.0,Bachelors,Male,White
19164,0,1.0,Bachelors,Male,White
10857,0,1.0,Masters,Male,White
27713,0,1.0,5th-6th,Female,White
9792,0,1.0,Bachelors,Male,White
474,0,1.0,Assoc-voc,Female,White
29951,0,1.0,10th,Female,White
30521,1,1.0,Some-college,Male,Black
3935,0,1.0,11th,Female,White
16426,0,1.0,11th,Male,White
25572,0,1.0,Bachelors,Female,White
27520,1,1.0,Some-college,Male,White
