entity_id,gender,race,education,label_value,score
6967,19014,Male,White,Bachelors,1,1.0
6968,23822,Female,Other,Some-college,0,1.0
6969,24843,Male,White,HS-grad,0,1.0
6970,25324,Female,White,HS-grad,1,1.0
6971,21249,Male,White,Assoc-voc,1,0.0
6972,2465,Male,White,HS-grad,1,0.0
6973,25626,Male,White,Some-college,0,1.0
6974,22889,Female,White,Some-college,0,1.0
6975,31236,Male,White,9th,0,1.0
6976,3745,Male,White,HS-grad,0,1.0
6977,32394,Male,White,HS-grad,0,1.0
6978,2832,Male,White,Some-college,1,1.0
6979,19961,Female,White,Doctorate,0,1.0
6980,3518,Male,White,Bachelors,1,0.0
6981,7803,Male,White,HS-grad,0,1.0
6982,16405,Male,White,HS-grad,0,1.0
6983,1203,Male,White,Bachelors,1,1.0
6984,14919,Male,White,Bachelors,1,0.0
6985,19487,Male,White,HS-grad,1,0.0
6986,26582,Male,White,HS-grad,0,1.0
6987,28533,Female,White,Bachelors,0,1.0
6988,16663,Male,White,Bachelors,1,0.0
6989,1910,Male,White,11th,0,1.0
6990,18768,Male,White,Some-college,0,1.0
6991,29381,Female,Black,5th-6th,0,1.0
6992,12042,Female,White,HS-grad,0,1.0
6993,15268,Female,White,Some-college,0,0.0
6994,12189,Male,White,Bachelors,0,0.0
6995,8735,Male,White,Assoc-acdm,0,1.0
6996,9821,Male,White,10th,0,1.0
6997,26024,Male,White,Some-college,0,1.0
6998,10427,Female,White,Some-college,0,1.0
6999,3268,Male,Black,Bachelors,1,0.0
7000,1191,Male,White,Some-college,1,1.0
7001,26848,Male,Black,HS-grad,0,1.0
7002,29417,Male,White,Bachelors,0,1.0
7003,18996,Male,White,Bachelors,0,0.0
7004,20437,Female,Black,HS-grad,0,1.0
7005,14851,Female,White,9th,0,1.0
7006,23610,Male,White,Assoc-voc,0,1.0
7007,24886,Male,White,Bachelors,0,1.0
7008,5155,Female,White,Some-college,1,0.0
7009,6920,Female,White,Assoc-acdm,0,1.0
7010,2293,Male,White,Some-college,1,0.0
7011,27178,Male,White,HS-grad,0,1.0
7012,28997,Male,Asian-Pac-Islander,Masters,1,0.0
7013,21555,Female,Amer-Indian-Eskimo,Some-college,0,1.0
7014,26120,Male,Black,Some-college,0,1.0
7015,25823,Male,White,Assoc-voc,0,1.0
7016,31135,Male,White,Some-college,0,1.0
7017,16694,Male,White,HS-grad,1,1.0
7018,29983,Male,White,HS-grad,1,0.0
7019,19058,Female,White,HS-grad,0,1.0
7020,23913,Male,White,Assoc-acdm,1,1.0
7021,28957,Female,White,Some-college,0,1.0
7022,30433,Male,White,HS-grad,0,1.0
7023,16352,Male,White,Bachelors,1,0.0
7024,11862,Male,White,HS-grad,0,1.0
7025,2001,Female,White,Some-college,0,1.0
7026,16744,Female,White,Bachelors,0,1.0
7027,16407,Male,White,Bachelors,1,0.0
7028,15309,Female,White,HS-grad,0,1.0
7029,23510,Female,White,1st-4th,0,1.0
7030,9674,Female,White,HS-grad,0,0.0
7031,12309,Female,White,Some-college,0,1.0
7032,5314,Male,White,HS-grad,0,1.0
7033,12114,Male,White,Prof-school,1,0.0
7034,596,Female,Amer-Indian-Eskimo,Some-college,0,1.0
7035,18178,Female,White,HS-grad,0,1.0
7036,21722,Male,White,Preschool,0,1.0
7037,15353,Female,White,HS-grad,0,1.0
7038,7401,Female,White,Some-college,0,0.0
7039,14592,Male,White,11th,0,1.0
7040,17935,Female,White,Bachelors,0,1.0
7041,388,Female,White,Some-college,0,1.0
7042,5795,Male,White,Bachelors,0,1.0
7043,15352,Female,White,Bachelors,1,1.0
7044,19739,Female,White,10th,0,1.0
7045,30700,Male,White,Masters,1,0.0
7046,283,Female,White,Bachelors,0,1.0
7047,23523,Male,White,Bachelors,1,0.0
7048,30770,Female,Black,Some-college,0,1.0
7049,13479,Male,White,Masters,1,0.0
7050,1415,Male,Asian-Pac-Islander,Some-college,0,1.0
7051,4541,Female,White,HS-grad,0,1.0
7052,3805,Female,White,Some-college,0,1.0
7053,28733,Male,White,Some-college,0,1.0
7054,16939,Male,Black,Some-college,0,1.0
7055,4390,Female,White,Bachelors,1,1.0
7056,11333,Female,White,HS-grad,0,1.0
7057,23529,Male,White,Some-college,0,1.0
7058,22217,Male,Black,HS-grad,0,0.0
7059,22765,Male,White,HS-grad,0,1.0
7060,4417,Male,White,HS-grad,1,1.0
7061,349,Male,White,Bachelors,0,1.0
7062,12011,Female,White,Some-college,0,1.0
7063,27298,Female,Black,HS-grad,0,1.0
7064,31775,Male,White,Doctorate,1,0.0
7065,10740,Male,White,Bachelors,1,0.0
7066,26670,Male,White,Bachelors,0,1.0
7067,16887,Male,White,12th,0,1.0
7068,32003,Male,White,Bachelors,0,1.0
7069,25709,Male,White,Some-college,1,1.0
7070,15339,Male,Black,Bachelors,0,1.0
7071,25945,Female,White,Masters,0,1.0
7072,22087,Female,Amer-Indian-Eskimo,HS-grad,1,1.0
7073,4120,Female,White,Some-college,0,1.0
7074,10800,Female,White,Some-college,0,1.0
7075,24621,Male,White,HS-grad,0,1.0
7076,23018,Male,White,Some-college,1,1.0
7077,6013,Male,White,Assoc-voc,0,1.0
7078,17048,Female,White,Bachelors,0,0.0
7079,30863,Female,Black,HS-grad,0,1.0
7080,17894,Male,White,Some-college,0,1.0
7081,21564,Male,White,Some-college,1,0.0
7082,5614,Male,White,Masters,1,1.0
7083,26205,Male,Black,HS-grad,0,1.0
7084,4745,Female,White,HS-grad,0,1.0
7085,5473,Male,White,Prof-school,1,0.0
7086,16429,Male,White,HS-grad,0,1.0
7087,20388,Male,White,Some-college,0,1.0
7088,10434,Female,White,Prof-school,0,1.0
7089,3504,Female,White,Bachelors,0,1.0
7090,19210,Female,White,HS-grad,0,1.0
7091,2856,Male,White,HS-grad,0,1.0
7092,7562,Female,White,HS-grad,0,1.0
7093,19475,Male,Black,Prof-school,0,0.0
7094,20853,Male,White,Prof-school,1,0.0
7095,27154,Male,White,HS-grad,1,1.0
7096,8302,Female,White,10th,0,1.0
7097,22267,Female,White,HS-grad,0,1.0
7098,31167,Male,White,HS-grad,0,1.0
7099,30759,Male,Black,HS-grad,1,1.0
7100,24021,Female,White,Prof-school,0,1.0
7101,28611,Male,White,Assoc-voc,0,1.0
7102,27441,Male,White,Bachelors,0,0.0
7103,20694,Male,White,Bachelors,1,0.0
7104,22462,Female,White,Assoc-voc,1,0.0
7105,8307,Female,White,HS-grad,0,1.0
7106,5618,Male,White,HS-grad,0,1.0
7107,17183,Male,White,HS-grad,0,1.0
7108,2391,Male,White,Bachelors,0,1.0
7109,2647,Male,Other,7th-8th,0,1.0
7110,6767,Female,White,HS-grad,0,1.0
7111,4978,Male,White,Bachelors,1,0.0
7112,21351,Female,White,Assoc-voc,1,0.0
7113,11990,Male,White,HS-grad,1,1.0
7114,25249,Female,White,Some-college,1,0.0
7115,1663,Male,White,7th-8th,0,1.0
7116,15075,Male,White,Masters,1,0.0
7117,6862,Male,White,Assoc-voc,1,0.0
7118,14688,Male,White,11th,0,1.0
7119,9750,Male,White,Bachelors,0,1.0
7120,19172,Male,White,HS-grad,0,1.0
7121,13740,Male,White,11th,0,1.0
7122,2942,Male,White,HS-grad,0,1.0
7123,15863,Male,White,Assoc-voc,0,1.0
7124,9246,Male,White,HS-grad,0,0.0
7125,8315,Male,White,Some-college,0,1.0
7126,16840,Female,White,HS-grad,0,1.0
7127,22143,Female,White,Bachelors,0,1.0
7128,8919,Male,Black,Bachelors,1,1.0
7129,28490,Female,Black,HS-grad,0,1.0
7130,10212,Male,White,HS-grad,1,1.0
7131,18821,Male,White,Some-college,0,1.0
7132,12116,Male,White,Some-college,0,1.0
7133,31400,Male,White,Masters,0,1.0
7134,22600,Male,White,Bachelors,0,0.0
7135,6510,Male,White,HS-grad,0,1.0
7136,29491,Female,White,Bachelors,0,1.0
7137,5422,Female,White,Bachelors,0,1.0
7138,13738,Female,White,Prof-school,0,1.0
7139,22867,Male,White,Doctorate,1,0.0
7140,6619,Male,Black,Some-college,0,1.0
7141,21140,Male,White,Some-college,0,1.0
7142,13194,Male,White,Assoc-voc,1,0.0
7143,31778,Male,White,Bachelors,0,1.0
7144,4432,Male,White,Assoc-acdm,0,1.0
7145,18805,Female,White,Bachelors,0,1.0
7146,6447,Male,White,HS-grad,0,1.0
7147,2473,Male,White,Bachelors,1,0.0
7148,4287,Male,Amer-Indian-Eskimo,Bachelors,0,0.0
7149,17770,Male,Black,Some-college,0,1.0
7150,25253,Male,White,Some-college,0,1.0
7151,14431,Male,White,HS-grad,0,1.0
7152,12465,Male,White,HS-grad,0,1.0
7153,6541,Male,Black,11th,0,1.0
7154,21775,Male,White,HS-grad,0,1.0
7155,18799,Female,White,Some-college,0,1.0
7156,5620,Male,White,Some-college,1,0.0
7157,6860,Female,White,HS-grad,0,1.0
7158,2900,Male,White,HS-grad,1,0.0
7159,30981,Male,White,Bachelors,1,0.0
7160,16900,Male,White,11th,0,1.0
7161,14401,Female,Asian-Pac-Islander,HS-grad,1,1.0
7162,20523,Male,White,Bachelors,1,0.0
7163,23771,Male,White,HS-grad,0,1.0
7164,20999,Male,White,10th,0,1.0
7165,25893,Male,White,HS-grad,1,1.0
7166,16936,Male,White,Bachelors,1,0.0
7167,2748,Male,White,Some-college,0,1.0
7168,22315,Male,White,Some-college,0,0.0
7169,6754,Male,White,HS-grad,0,1.0
7170,8129,Female,White,11th,0,1.0
7171,28653,Female,White,Some-college,0,1.0
7172,23091,Female,Black,HS-grad,0,1.0
7173,5747,Male,White,Bachelors,1,0.0
7174,14371,Male,White,Some-college,1,0.0
7175,14224,Female,White,Bachelors,0,0.0
7176,18499,Male,White,Some-college,0,1.0
7177,1452,Male,White,10th,0,1.0
7178,15203,Male,White,HS-grad,0,1.0
7179,24624,Female,White,Some-college,0,1.0
7180,1742,Female,White,7th-8th,0,1.0
7181,22685,Male,White,9th,0,1.0
7182,1826,Female,White,HS-grad,1,0.0
7183,3689,Male,White,HS-grad,0,1.0
7184,29760,Male,White,HS-grad,0,1.0
7185,7367,Male,White,Some-college,1,0.0
7186,27343,Female,White,HS-grad,0,1.0
7187,1851,Male,White,Masters,0,0.0
7188,17008,Male,White,Some-college,0,1.0
7189,21678,Female,White,Some-college,0,1.0
7190,11739,Male,White,HS-grad,0,1.0
7191,30279,Male,White,Bachelors,0,1.0
7192,27707,Male,Black,10th,0,1.0
7193,23910,Female,Black,10th,0,1.0
7194,5600,Male,White,HS-grad,1,0.0
7195,21976,Male,White,Prof-school,1,0.0
7196,12913,Female,Asian-Pac-Islander,Bachelors,0,1.0
7197,26701,Male,White,HS-grad,0,0.0
7198,5964,Male,White,HS-grad,0,1.0
7199,22188,Female,Amer-Indian-Eskimo,Some-college,0,1.0
7200,10903,Female,Black,HS-grad,0,1.0
7201,4689,Male,White,Some-college,0,1.0
7202,24709,Male,White,HS-grad,1,0.0
7203,9816,Female,White,Assoc-voc,0,1.0
7204,17769,Male,White,HS-grad,1,0.0
7205,23853,Male,White,HS-grad,1,1.0
7206,10423,Male,White,Bachelors,0,1.0
7207,10522,Male,White,Bachelors,0,1.0
7208,932,Male,White,Preschool,0,1.0
7209,16547,Female,White,HS-grad,0,1.0
7210,18410,Male,White,HS-grad,0,1.0
7211,14707,Male,White,Doctorate,0,0.0
7212,9208,Male,White,HS-grad,0,1.0
7213,26545,Male,Asian-Pac-Islander,Bachelors,1,0.0
7214,22900,Male,Asian-Pac-Islander,Some-college,0,1.0
7215,5354,Female,Black,Bachelors,0,1.0
7216,28264,Male,Other,Prof-school,1,0.0
7217,13348,Male,White,Some-college,1,1.0
7218,5652,Male,White,HS-grad,0,1.0
7219,16914,Male,White,Bachelors,1,0.0
7220,341,Male,White,Assoc-voc,1,0.0
7221,19809,Female,White,Assoc-voc,1,0.0
7222,28250,Male,White,HS-grad,0,0.0
7223,25339,Male,White,Some-college,0,1.0
7224,4439,Male,White,HS-grad,0,1.0
7225,29635,Male,White,Bachelors,1,0.0
7226,17632,Female,White,HS-grad,0,1.0
7227,11984,Male,White,Some-college,1,0.0
7228,29729,Male,White,HS-grad,0,1.0
7229,1217,Female,Asian-Pac-Islander,HS-grad,0,1.0
7230,13030,Female,White,HS-grad,0,1.0
7231,5284,Male,White,Some-college,0,1.0
7232,12871,Female,White,Assoc-voc,0,1.0
7233,4165,Female,White,Assoc-acdm,0,0.0
7234,1994,Female,White,Bachelors,1,1.0
7235,16533,Male,White,HS-grad,0,1.0
7236,20055,Male,White,HS-grad,1,0.0
7237,31016,Male,White,Masters,1,1.0
7238,7818,Male,White,Bachelors,1,0.0
7239,19566,Male,White,Assoc-acdm,0,0.0
7240,16856,Male,White,7th-8th,1,1.0
7241,24874,Male,White,Bachelors,1,0.0
7242,15192,Female,White,Bachelors,0,1.0
7243,5062,Male,White,HS-grad,1,1.0
7244,26003,Male,White,Bachelors,1,0.0
7245,11164,Male,Black,10th,0,1.0
7246,10932,Male,White,12th,0,1.0
7247,28444,Female,White,HS-grad,0,1.0
7248,6129,Male,White,Some-college,0,1.0
7249,27665,Male,White,11th,0,1.0
7250,8645,Male,White,11th,0,1.0
7251,31103,Female,White,HS-grad,0,1.0
7252,32413,Male,White,5th-6th,0,1.0
7253,652,Male,Asian-Pac-Islander,Doctorate,1,1.0
7254,16020,Female,Black,7th-8th,0,1.0
7255,18699,Male,White,HS-grad,0,1.0
7256,1216,Male,Amer-Indian-Eskimo,Some-college,1,0.0
7257,5110,Male,White,Some-college,0,1.0
7258,28224,Male,Black,Bachelors,1,0.0
7259,7955,Male,White,HS-grad,0,1.0
7260,16113,Male,White,Masters,1,0.0
7261,1731,Male,Black,Some-college,0,1.0
7262,30266,Male,White,Masters,1,0.0
7263,13582,Male,White,HS-grad,0,1.0
7264,8714,Female,White,HS-grad,0,1.0
7265,12413,Male,Asian-Pac-Islander,Bachelors,0,1.0
7266,7831,Male,White,Some-college,1,0.0
7267,25825,Male,White,Masters,1,0.0
7268,29202,Male,White,HS-grad,0,1.0
7269,25316,Male,White,HS-grad,1,1.0
7270,20455,Male,White,9th,0,1.0
7271,26405,Male,White,Prof-school,1,0.0
7272,11514,Male,White,Bachelors,1,0.0
7273,1820,Male,White,7th-8th,0,1.0
7274,6251,Female,White,Bachelors,0,1.0
7275,18559,Male,White,HS-grad,0,1.0
7276,25394,Male,Black,Assoc-acdm,1,0.0
7277,2007,Male,White,7th-8th,0,1.0
7278,24335,Male,White,HS-grad,0,1.0
7279,22111,Male,White,HS-grad,1,1.0
7280,25399,Male,White,Bachelors,1,0.0
7281,21106,Female,White,HS-grad,0,1.0
7282,4345,Male,White,HS-grad,0,1.0
7283,6400,Male,White,Bachelors,0,1.0
7284,13132,Female,White,Masters,1,0.0
7285,11066,Male,White,Some-college,1,0.0
7286,21319,Female,White,HS-grad,0,1.0
7287,13609,Male,White,10th,0,1.0
7288,3373,Female,White,HS-grad,0,1.0
7289,2770,Female,White,Some-college,0,1.0
7290,25081,Male,White,HS-grad,0,1.0
7291,24459,Female,White,Masters,0,1.0
7292,814,Male,White,10th,0,1.0
7293,10082,Female,White,Bachelors,1,0.0
7294,14338,Male,Black,HS-grad,0,1.0
7295,17073,Male,Asian-Pac-Islander,Bachelors,0,1.0
7296,22142,Male,White,Bachelors,1,1.0
7297,9548,Female,Black,HS-grad,0,1.0
7298,19898,Male,White,Some-college,1,0.0
7299,5247,Male,White,11th,0,1.0
7300,22071,Male,White,HS-grad,1,1.0
7301,11993,Male,White,Bachelors,0,0.0
7302,28769,Male,Other,11th,0,1.0
7303,1026,Male,Black,Bachelors,0,1.0
7304,625,Male,Black,HS-grad,0,1.0
7305,2760,Male,White,HS-grad,0,1.0
7306,29168,Male,White,HS-grad,1,0.0
7307,4307,Male,White,Some-college,0,1.0
7308,9272,Female,White,Some-college,0,1.0
7309,24417,Female,White,Some-college,0,1.0
7310,6733,Male,White,Some-college,0,1.0
7311,29087,Female,White,Some-college,1,0.0
7312,6284,Female,White,HS-grad,0,1.0
7313,18663,Male,White,HS-grad,0,1.0
7314,15076,Female,White,HS-grad,0,1.0
7315,15105,Male,White,Some-college,1,1.0
7316,30860,Male,White,HS-grad,0,1.0
7317,4051,Male,Black,Bachelors,0,0.0
7318,12487,Male,White,11th,0,1.0
7319,8885,Male,White,Masters,1,0.0
7320,11807,Female,White,Some-college,1,1.0
7321,2875,Male,Black,HS-grad,0,1.0
7322,18327,Male,White,HS-grad,0,1.0
7323,17839,Male,Black,HS-grad,0,1.0
7324,30474,Female,Black,HS-grad,0,1.0
7325,21991,Male,White,HS-grad,0,1.0
7326,7495,Male,White,Bachelors,0,1.0
7327,29654,Male,White,HS-grad,1,1.0
7328,24106,Male,White,11th,0,1.0
7329,31968,Male,White,HS-grad,1,0.0
7330,20168,Male,White,Masters,0,0.0
7331,3777,Male,White,Some-college,0,1.0
7332,6427,Male,White,HS-grad,0,1.0
7333,23481,Male,White,HS-grad,0,1.0
7334,22968,Male,White,Bachelors,1,1.0
7335,14929,Male,White,Some-college,1,1.0
7336,5493,Male,White,HS-grad,0,1.0
7337,5863,Female,White,Masters,0,1.0
7338,25074,Male,White,9th,0,1.0
7339,18786,Female,White,HS-grad,0,1.0
7340,17594,Male,White,HS-grad,0,1.0
7341,25891,Male,White,12th,0,1.0
7342,9290,Female,White,11th,0,1.0
7343,2198,Female,White,Bachelors,1,0.0
7344,23895,Male,White,HS-grad,1,1.0
7345,14261,Female,White,HS-grad,0,1.0
7346,13763,Male,White,HS-grad,0,1.0
7347,7352,Male,White,Some-college,0,1.0
7348,3735,Male,White,Some-college,0,1.0
7349,27293,Male,White,HS-grad,0,1.0
7350,21853,Male,White,7th-8th,0,1.0
7351,18741,Male,White,10th,0,1.0
7352,25705,Male,White,Some-college,0,1.0
7353,8791,Male,White,10th,1,0.0
7354,14106,Male,White,10th,0,1.0
7355,26729,Male,White,Assoc-acdm,1,0.0
7356,29323,Male,White,Bachelors,0,0.0
7357,22281,Female,White,Some-college,0,1.0
7358,2831,Male,White,Some-college,0,0.0
7359,22379,Female,Black,Some-college,0,1.0
7360,11613,Female,White,Some-college,1,0.0
7361,505,Male,Black,Bachelors,0,1.0
7362,7229,Female,White,Bachelors,0,1.0
7363,3371,Male,White,Some-college,0,1.0
7364,3250,Male,White,11th,0,1.0
7365,4929,Male,White,HS-grad,0,1.0
7366,21617,Female,White,Some-college,0,1.0
7367,28550,Male,White,Bachelors,1,0.0
7368,13539,Male,White,Bachelors,0,0.0
7369,13272,Male,White,Bachelors,1,0.0
7370,11397,Male,White,HS-grad,0,1.0
7371,28357,Male,White,HS-grad,0,1.0
7372,16952,Female,Black,HS-grad,0,1.0
7373,13352,Male,White,Bachelors,1,1.0
7374,21052,Male,White,HS-grad,0,1.0
7375,18202,Male,White,HS-grad,0,1.0
7376,8261,Female,White,HS-grad,0,1.0
7377,15483,Female,Black,HS-grad,0,1.0
7378,1945,Male,White,Masters,1,0.0
7379,12038,Female,White,Some-college,0,1.0
7380,541,Male,White,Doctorate,0,1.0
7381,25650,Male,White,HS-grad,0,1.0
7382,22817,Female,White,Assoc-voc,1,0.0
7383,6861,Female,Black,Assoc-acdm,0,1.0
7384,7580,Male,White,HS-grad,0,1.0
7385,3561,Male,White,HS-grad,1,0.0
7386,25798,Female,White,Some-college,0,1.0
7387,27071,Male,Asian-Pac-Islander,Masters,1,0.0
7388,23524,Female,White,HS-grad,0,1.0
7389,2842,Male,Black,Bachelors,0,0.0
7390,26287,Male,White,HS-grad,0,0.0
7391,6618,Male,White,HS-grad,0,1.0
7392,19750,Male,Asian-Pac-Islander,HS-grad,0,1.0
7393,17930,Male,White,Some-college,0,0.0
7394,26983,Male,White,Bachelors,1,0.0
7395,17417,Male,White,HS-grad,0,1.0
7396,11271,Male,Asian-Pac-Islander,Some-college,0,1.0
7397,2981,Male,White,9th,0,1.0
7398,14913,Female,White,5th-6th,0,1.0
7399,24778,Male,White,Bachelors,1,0.0
7400,25664,Male,White,Some-college,0,1.0
7401,24188,Male,White,Some-college,1,0.0
7402,9445,Female,White,HS-grad,0,1.0
7403,15185,Female,Black,HS-grad,0,1.0
7404,15226,Female,White,Assoc-voc,0,1.0
7405,10077,Male,Black,9th,0,1.0
7406,14944,Male,White,HS-grad,0,1.0
7407,27063,Female,White,HS-grad,0,1.0
7408,6104,Female,White,10th,0,1.0
7409,18668,Female,White,HS-grad,0,1.0
7410,24826,Female,White,Doctorate,1,1.0
7411,17666,Female,White,HS-grad,0,1.0
7412,4081,Female,White,HS-grad,0,1.0
7413,18177,Male,White,7th-8th,0,1.0
7414,14823,Female,White,11th,0,1.0
7415,16699,Male,White,Bachelors,1,0.0
7416,17023,Male,White,Bachelors,0,1.0
7417,30082,Female,White,HS-grad,0,1.0
7418,4358,Female,White,Assoc-acdm,0,1.0
7419,21275,Female,White,Some-college,0,1.0
7420,32021,Male,Other,Assoc-acdm,0,1.0
7421,22872,Male,White,11th,0,1.0
7422,11753,Male,White,Masters,1,0.0
7423,30910,Male,White,Assoc-acdm,1,0.0
7424,26721,Male,White,HS-grad,0,1.0
7425,6585,Male,White,Some-college,0,0.0
7426,19742,Female,White,7th-8th,0,1.0
7427,4364,Female,White,Assoc-voc,0,1.0
7428,15245,Male,White,Some-college,0,1.0
7429,18149,Male,White,HS-grad,1,0.0
7430,8900,Male,White,HS-grad,0,1.0
7431,13238,Female,White,Bachelors,1,1.0
7432,4214,Male,White,HS-grad,0,1.0
7433,16116,Male,White,HS-grad,1,1.0
7434,25539,Male,White,HS-grad,0,1.0
7435,2402,Male,White,7th-8th,0,1.0
7436,3542,Female,White,Bachelors,0,1.0
7437,19198,Male,White,Doctorate,1,0.0
7438,20883,Female,White,Some-college,0,1.0
7439,5932,Male,Black,HS-grad,0,1.0
7440,4721,Male,White,Bachelors,1,0.0
7441,8018,Female,White,HS-grad,0,1.0
7442,21696,Male,Black,HS-grad,0,0.0
7443,22296,Female,White,Bachelors,0,1.0
7444,32065,Male,White,12th,0,0.0
7445,24429,Female,Black,11th,0,1.0
7446,15392,Female,Black,Masters,0,1.0
7447,4943,Male,White,Assoc-voc,1,1.0
7448,2471,Female,White,Bachelors,0,1.0
7449,9109,Male,White,Bachelors,0,1.0
7450,15415,Male,White,Bachelors,1,0.0
7451,22448,Female,White,Prof-school,1,1.0
7452,29737,Male,White,10th,0,1.0
7453,13575,Male,White,Some-college,0,1.0
7454,17185,Male,White,Assoc-voc,0,1.0
7455,9133,Female,White,Some-college,0,1.0
7456,1654,Male,Black,HS-grad,1,0.0
7457,14842,Male,White,Bachelors,0,0.0
7458,27321,Male,White,7th-8th,0,1.0
7459,17712,Male,White,HS-grad,0,1.0
7460,16935,Male,White,10th,0,1.0
7461,8434,Male,Black,HS-grad,0,1.0
7462,31031,Female,White,Assoc-voc,0,1.0
7463,32497,Female,White,HS-grad,0,1.0
7464,1185,Male,White,Masters,0,0.0
7465,30849,Male,Black,Bachelors,0,1.0
7466,30233,Male,White,Some-college,0,1.0
7467,31366,Male,Black,Bachelors,0,1.0
7468,13042,Male,White,Some-college,1,0.0
7469,16475,Male,White,HS-grad,0,1.0
7470,13679,Male,White,Some-college,0,0.0
7471,1518,Male,White,Bachelors,0,1.0
7472,32061,Male,White,Doctorate,0,0.0
7473,25791,Male,Black,Some-college,0,1.0
7474,17800,Male,White,HS-grad,0,1.0
7475,6338,Male,White,HS-grad,0,1.0
7476,3136,Male,White,Some-college,0,1.0
7477,10424,Male,White,Some-college,1,0.0
7478,3386,Male,White,HS-grad,0,1.0
7479,7697,Male,Asian-Pac-Islander,7th-8th,0,1.0
7480,25122,Male,White,HS-grad,0,1.0
7481,17471,Female,White,Some-college,0,1.0
7482,272,Male,White,Masters,0,0.0
7483,7763,Male,White,7th-8th,0,1.0
7484,11709,Male,Black,Some-college,0,1.0
7485,8751,Male,White,HS-grad,1,1.0
7486,27236,Male,White,HS-grad,0,1.0
7487,17280,Female,White,Some-college,0,1.0
7488,9959,Male,Black,HS-grad,1,1.0
7489,14671,Male,Black,HS-grad,1,1.0
7490,30167,Male,White,10th,0,1.0
7491,12877,Female,White,Assoc-acdm,0,1.0
7492,5709,Male,White,Doctorate,1,1.0
7493,19921,Male,White,HS-grad,0,1.0
7494,3604,Male,White,HS-grad,0,0.0
7495,22003,Male,White,Some-college,0,0.0
7496,27905,Male,White,Some-college,0,1.0
7497,19738,Male,White,Some-college,0,1.0
7498,6898,Male,White,10th,0,1.0
7499,6158,Female,White,Assoc-acdm,0,1.0
7500,29763,Male,White,Prof-school,1,0.0
7501,11925,Female,White,10th,0,1.0
7502,20688,Male,White,Some-college,0,0.0
7503,28901,Male,White,HS-grad,0,1.0
7504,31065,Male,White,Assoc-acdm,1,0.0
7505,1922,Male,White,Some-college,1,1.0
7506,19083,Male,White,HS-grad,0,1.0
7507,20671,Male,White,10th,0,1.0
7508,4497,Male,White,7th-8th,0,1.0
7509,26234,Male,White,HS-grad,1,1.0
7510,1707,Female,White,7th-8th,0,1.0
7511,25848,Female,Black,7th-8th,0,1.0
7512,32220,Female,Black,11th,0,1.0
7513,27726,Male,White,HS-grad,0,1.0
7514,12802,Female,Black,10th,0,1.0
7515,14977,Male,White,HS-grad,1,0.0
7516,20977,Female,White,HS-grad,0,1.0
7517,9923,Male,White,HS-grad,0,1.0
7518,7533,Male,White,HS-grad,0,1.0
7519,12469,Male,White,Assoc-acdm,0,1.0
7520,19854,Male,White,Bachelors,1,1.0
7521,23924,Female,White,12th,0,1.0
7522,19363,Male,White,Bachelors,1,0.0
7523,15311,Male,Black,Some-college,1,0.0
7524,29754,Female,White,Some-college,0,1.0
7525,22120,Male,White,Some-college,1,1.0
7526,3158,Male,Black,HS-grad,0,1.0
7527,23974,Male,White,HS-grad,0,1.0
7528,9643,Male,White,Some-college,0,1.0
7529,9560,Male,White,Some-college,0,1.0
7530,1509,Male,Black,Some-college,0,0.0
7531,16063,Male,White,HS-grad,0,1.0
7532,14820,Male,White,Some-college,0,1.0
7533,30514,Female,White,Some-college,0,1.0
7534,5638,Male,White,Bachelors,0,1.0
7535,468,Male,White,Masters,1,0.0
7536,27103,Male,White,5th-6th,0,1.0
7537,2461,Male,White,Assoc-acdm,0,1.0
7538,22824,Female,Black,HS-grad,0,1.0
7539,22912,Male,White,Some-college,1,1.0
7540,10722,Male,White,Bachelors,0,1.0
7541,4829,Female,White,Assoc-voc,0,1.0
7542,19176,Female,White,Some-college,0,1.0
7543,11694,Male,White,Bachelors,0,1.0
7544,24574,Male,White,Some-college,0,1.0
7545,13806,Male,White,Assoc-voc,1,0.0
7546,29441,Female,White,Some-college,0,1.0
7547,300,Male,White,Bachelors,1,0.0
7548,10044,Male,White,7th-8th,0,1.0
7549,29740,Male,White,Some-college,0,1.0
7550,20345,Female,White,Some-college,0,1.0
7551,10721,Male,White,Bachelors,1,1.0
7552,4366,Male,White,Masters,1,0.0
7553,25011,Male,White,HS-grad,0,1.0
7554,17252,Female,White,Assoc-voc,0,1.0
7555,11420,Female,White,Some-college,0,1.0
7556,23306,Male,White,Some-college,0,1.0
7557,9755,Male,White,HS-grad,0,0.0
7558,15457,Female,Black,HS-grad,0,1.0
7559,18010,Male,Asian-Pac-Islander,HS-grad,0,1.0
7560,7779,Female,White,11th,0,1.0
7561,1058,Male,White,Masters,1,0.0
7562,8719,Male,White,Some-college,0,1.0
7563,23585,Male,White,HS-grad,1,1.0
7564,23070,Male,White,5th-6th,0,1.0
7565,19991,Male,White,Some-college,0,1.0
7566,4175,Male,White,HS-grad,0,1.0
7567,30238,Female,White,Assoc-voc,0,1.0
7568,12617,Male,White,Some-college,0,0.0
7569,1173,Male,White,Assoc-voc,0,1.0
7570,15480,Male,White,HS-grad,0,1.0
7571,27442,Male,White,Some-college,1,1.0
7572,32210,Male,White,Bachelors,0,1.0
